id,source,type,title,text,url,date,pub_date,fetched,vader_compound,vader_label,vader_pos,vader_neg,vader_neu,topics,stance
3afaca491ac0,The Verge AI,news,OpenAI floats giving Trump administration 5 percent cut of AI boom,"OpenAI has floated giving the US government a 5 percent ownership stake as a way of easing tensions with the Trump administration and blunting mounting public backlash against AI, according to the Financial Times. CEO Sam Altman argued that giving the public a financial interest in the company would be the best way to share [&#8230;]",https://www.theverge.com/ai-artificial-intelligence/960588/openai-government-5-percent-stake-trump,2026-07-02T10:23:27+00:00,2026-07-02,2026-07-02T13:00:39.400478+00:00,0.8834,positive,0.224,0.088,0.688,[],neutral/mixed
474d4e312b75,The Verge AI,news,"Google built a great smart speaker, but Gemini isn’t ready for it","Smart speakers have spent the past few years searching for a compelling second act. Beyond music, timers, and controlling your lights, they've struggled to justify taking up space on the kitchen counter. AI promised to change that. Amazon debuted its new hardware powered by a revamped Alexa last fall, and now it's finally Google's turn. [&#8230;]",https://www.theverge.com/tech/959503/google-home-speaker-review-gemini-for-home,2026-07-01T12:00:00+00:00,2026-07-01,2026-07-02T13:00:39.400549+00:00,0.9294,positive,0.23,0.038,0.732,[],neutral/mixed
c6680161de80,The Verge AI,news,Meet the lawyer who beat Elon Musk — twice,"Watching Elon Musk fulminate at Bill Savitt during Musk v. Altman - the case in which Musk sued Sam Altman and OpenAI instead of seeing a therapist about his AI failures - was a bit like watching a toddler have a temper tantrum at his nursery school teacher. Savitt's questions were ""designed to trick me,"" [&#8230;]",https://www.theverge.com/column/959270/elon-musk-open-ai-bill-savitt-twitter,2026-06-30T12:00:00+00:00,2026-06-30,2026-07-02T13:00:39.400906+00:00,-0.743,negative,0.035,0.136,0.83,[],neutral/mixed
af371092847a,TechCrunch,news,Cloudflare’s new policy pushes AI companies to pay for publishers’ content,"Cloudflare is giving AI companies until September 15 to separate web crawlers used for search from those used for AI training and agents, or risk being blocked by default on many publisher sites.",https://techcrunch.com/2026/07/01/cloudflares-new-policy-pushes-ai-companies-to-pay-for-publishers-content/,2026-07-01T17:48:37+00:00,2026-07-01,2026-07-02T13:00:40.615137+00:00,-0.296,negative,0.05,0.117,0.833,[],neutral/mixed
c9c7dcaa7dc6,Ars Technica Tech Policy,news,"After spooking Trump into safety testing, Anthropic AI models get global release",US lifts curbs on Anthropic’s advanced Fable and Mythos models.,https://arstechnica.com/tech-policy/2026/07/after-spooking-trump-into-safety-testing-anthropic-ai-models-get-global-release/,2026-07-01T16:44:18+00:00,2026-07-01,2026-07-02T13:00:49.381128+00:00,0.5859,positive,0.194,0.0,0.806,[],neutral/mixed
6accfadd6bff,Ars Technica Tech Policy,news,Trump's plan to redesign every .gov website leads to AI-designed horrors,"A year in, National Design Studio delays plan to update government web standards.",https://arstechnica.com/tech-policy/2026/06/trumps-plan-to-redesign-every-gov-website-leads-to-ai-designed-horrors/,2026-06-30T16:59:02+00:00,2026-06-30,2026-07-02T13:00:49.381246+00:00,-0.5719,negative,0.0,0.139,0.861,[],neutral/mixed
