id,source,type,title,text,url,date,pub_date,fetched,vader_compound,vader_label,vader_pos,vader_neg,vader_neu,topics,stance
3d0b5867cea9,TechCrunch,news,"AI law startup Norm raises $120M, hits unicorn valuation","AI law startup Norm has raised a $120 million Series C round led by Khosla Ventures, valuing the startup at $1.2 billion.",https://techcrunch.com/2026/07/07/ai-law-startup-norm-raises-120m-hits-unicorn-valuation/,2026-07-07T14:35:42+00:00,2026-07-07,2026-07-08T12:23:17.197342+00:00,0.34,positive,0.074,0.0,0.926,[],neutral/mixed
7adef0c70aaf,EFF DeepLinks,news,Automated Moderation Is Here to Stay,"<div class=""field field--name-body field--type-text-with-summary field--label-hidden""><div class=""field__items""><div class=""field__item even""><p><em>This blog post is part 1 of a 2-part series. The second part will set out recommendations for companies and policymakers.</em><br /><br />Six years ago—one month into a global pandemic—we <a href=""https://www.eff.org/deeplinks/2020/04/automated-moderation-must-be-temporary-transparent-and-easily-appealable"">argued</a> that the automated moderation processes many platforms were rapidly adopting should be highly transparent, easily appealable, and temporary. We warned that ""protocols adopted in times of crisis often persist when the crisis is over.""</p>
<p>That warning proved prescient. The use of automation and artificial intelligence (AI) to identify, flag, and moderate content has become the new norm—a permanent feature of how platforms govern speech online. In this two part series, we’re take stock of this new norm, and considering what platforms can and should do to ensure that AI serves online expression rather than stifling it.</p>
<h3>A brief history of automated content moderation</h3>
<p>From spam filtering and keyword blacklists to the hash-matching technologies used to identify child sexual abuse material and terrorist content, automated technologies have been used in commercial content moderation for many years. While these tools have long posed risks to freedom of expression, their use was, for quite some time, relatively limited in scope.</p>
<p>Then, in 2017, a <a href=""https://about.fb.com/news/2017/06/how-we-counter-terrorism/"">blog post</a> published by Facebook (now Meta) described the company's ""fairly recent"" use of artificial intelligence to identify, classify, and remove violent extremist content. At the same time, Facebook emphasized caution, noting that it did not want to suggest there was ""any easy technical fix.""</p>
<p>Just one year later, Mark Zuckerberg appeared before the U.S. Senate's Commerce and Judiciary Committees and <a href=""https://www.washingtonpost.com/news/the-switch/wp/2018/04/10/transcript-of-mark-zuckerbergs-senate-hearing/"">disclosed</a> that ""99 percent of the ISIS and Al Qaida content"" removed by Facebook was flagged by AI ""before any human sees it."" He also stated that Facebook was ""developing A.I. tools that can identify certain classes of bad activity proactively and flag it for our team at Facebook."" At the time, we <a href=""https://www.eff.org/deeplinks/2018/04/despite-what-zuckerbergs-testimony-may-imply-ai-cannot-save-us"">raised concerns</a> about the ethical implications of using AI in this manner.</p>
<p>Then came 2020. The sudden <a href=""https://www.washingtonpost.com/technology/2020/03/23/facebook-moderators-coronavirus/"">reduction of the human moderation workforce</a>, combined with a dramatic increase in social media use—and with it, a surge in misinformation—created the perfect conditions for platforms to expand their reliance on AI-driven moderation. It <a href=""https://www.eff.org/deeplinks/2020/10/facebooks-most-recent-transparency-report-demonstrates-pitfalls-automated-content"">quickly became apparent</a> that companies'—and particularly Meta's—approach to moderation during the pandemic represented a backslide in transparency, freedom of expression, and access to remedy. The increased reliance on automation was a significant factor.</p>
<h3>The costs and benefits of AI content moderation</h3>
<p><a href=""https://www.eff.org/deeplinks/2020/04/automated-moderation-must-be-temporary-transparent-and-easily-appealable"">We knew in 2020</a> that the use of AI to moderate content would present problems for online freedom of expression. Today, those problems are well-documented. A 2025 <a href=""https://www.ohchr.org/sites/default/files/documents/issues/expression/statements/2025-10-24-joint-declaration-artificial-intelligence.pdf"">joint declaration</a> by special rapporteurs and representatives of the United Nations (UN), Organization for Security and Co-operation in Europe (OSCE), Organization of American States (OAS), and African Commission on Human and Peoples’ Rights (ACHPR) states:</p>
<blockquote><p>“The use of AI content moderation can lead to over-removal, discrimination and censorship. Reliance on inherently biased datasets and opaque training processes can amplify pre-existing inequalities, risking homogenisation of expression, and erasure of linguistic and cultural diversity.”</p>
</blockquote>
<p>EFF and many of our allies have documented these impacts. For example, our <a href=""https://www.eff.org/files/2019/05/30/caught_in_the_net_whitepaper_2019.pdf"">2019 paper </a>co-authored with Witness and Syrian Archive examined the impact of extremist content regulations—and their implementation through automation and AI—on human rights documentation. A 2020 report from <a href=""https://www.hrw.org/report/2020/09/10/video-unavailable/social-media-platforms-remove-evidence-war-crimes"">Human Rights Watch</a> highlighted the consequences of these removals, noting: ""There is no way of knowing how much potential evidence of serious crimes is disappearing without anyone's knowledge.""</p>
<p>The <a href=""http://cdt.org/insights/content-moderation-in-the-global-south-a-comparative-study-of-four-low-resource-languages/"">Center for Democracy and Technology's recent series</a> on content moderation in the Global South demonstrates persistent inequities in content moderation of four “low-resource” languages—so-called because the relative scarcity of training data makes it more difficult to develop equitable and accurate AI models for them. </p>
<p>Content moderation often disproportionately impacts vulnerable and historically marginalized groups, and AI content moderation is no different. <a href=""https://glaad.org/2026-ai-report-build-for-everyone/lgbtq-impacts/"">GLAAD</a> recognizes the role AI plays in scaling content moderation but notes that “when moderation systems lack nuance, transparency, and human oversight, they can fail to curb harassment and wrongly suppress legitimate LGBTQ content.”</p>
<p>These failures are not incidental. They are a predictable consequence of deploying automated systems to make complex judgments about language, culture, context, and identity at scale.</p>
<p>All of that said, automated content moderation can offer important benefits. The primary one: helping to spare human content moderators who must review content that varies from whimsical to horrific, often for little pay and with devastating mental health consequences. Outsourcing this work to the bots can offer some relief—though it’s worth noting that the humans hired to train the AI models face a similar dynamic.</p>
<p>In addition, AI models could <em>potentially</em> be trained over time to be more precise, accurate, and dynamic, helping to mitigate over-censorship and disinformation. The jury is still out on whether this potential will be realized; what we do know is that new approaches to the persistent problem of over and under-enforcement are desperately needed.</p>
<h3>Automated moderation is no longer an experiment</h3>
<p>Getting the balance between real costs and potential benefits depends a lot on the details: how automated systems are designed, trained, implemented, and audited.  </p>
<p>Despite advances in the sophistication and scale of automated moderation systems, many of the transparency, accountability, and due process safeguards advocated by civil society, researchers, and human rights experts have yet to be fully realized. At the same time, automated systems have become increasingly central to how platforms enforce their rules and govern online speech.</p>
<p>The question today is not whether companies will use AI to moderate content, but under what conditions they should do so. And now as ever, the answer is not that the public should just trust that platforms’ deployment of increasingly powerful systems will serve, rather than inhibit online expression. In fact, as automated systems become more sophisticated and more deeply embedded in platform governance, the need for transparency and accountability becomes more urgent. </p>


</div></div></div>",https://www.eff.org/deeplinks/2026/07/part-1-automated-moderation-here-stay,2026-07-07T16:21:36+00:00,2026-07-07,2026-07-08T12:23:20.631229+00:00,-0.7746,negative,0.073,0.089,0.838,"['us_legislation', 'bias_fairness', 'healthcare', 'copyright_ip', 'labor', 'transparency']",pro-regulation
44bb32478799,EFF DeepLinks,news,Help EFF Cut the AI Hype,"<div class=""field field--name-body field--type-text-with-summary field--label-hidden""><div class=""field__items""><div class=""field__item even""><p>In the global race to build and dominate the AI industry, it can sure seem like the interests of ordinary people sit last on the agenda. It's just the opposite for EFF. While companies furiously jam AI tools into their veins and your eyeballs, EFF’s technologists, activists, and attorneys have been meticulously cutting through the hype to ensure AI can serve your privacy and free expression. Technology has leaned into a new era, and this summer you can help EFF fight for the people.</p>
<p class=""take-action""><a href=""https://supporters.eff.org/donate/s26--d1"">JOIN EFF</a></p>
<p>Over the next two weeks, we’re encouraging you to support the cause as <a href=""https://supporters.eff.org/donate/s26--d1"">an EFF member for as little as $10 each month</a>. You can get great member swag every year like our privacy puffy stickers, Claw Back t-shirt, and Privacy Badger Crewneck.</p>
<p></p><div class=""caption caption-center""><div class=""caption-width-container""><div class=""caption-inner""><a href=""https://supporters.eff.org/donate/s26--d1""><img alt=""A person wears an EFF Claw Back member t-shirt on the left. A person on the right wears a black sweatshirt with the Privacy Badger mascot on the chest."" height=""1200"" src=""https://www.eff.org/files/2026/07/01/claw_f_crewb.jpg"" title=""Get new EFF gear when you join!"" width=""1667"" /></a><p class=""caption-text"">Fight mass surveillance! Pictured: Claw Back member t-shirt and Privacy Badger Crewneck.</p></div></div></div>
<p>AI tools—beyond their marketing fluff—demonstrate both incredible potential and real danger. With the support of members around the world, <a href=""https://eff.org/ai"">EFF detangles the possibilities</a> from the anxieties and threats with the care and nuance it deserves. In recent months, EFF:</p>
<ul>
<li><a href=""https://www.eff.org/deeplinks/2026/05/congress-narrowed-guard-act-serious-problems-remain"">Mobilized people against the GUARD Act</a>, which would require problematic age verifications systems for AI companions.</li>
<li>Joined civil society partners to call out a General Services Administration proposal that <a href=""https://www.eff.org/deeplinks/2026/04/tech-nonprofits-feds-dont-weaponize-procurement-undermine-ai-trust-and-safety"">would make AI tools less safe and less useful</a>.</li>
<li>Sued for answers under the Freedom of Information Act to uncover <a href=""https://www.eff.org/press/releases/eff-sues-answers-about-medicares-ai-experiment"">how the government is using AI to evaluate requests for medical care</a>.</li>
<li><a href=""https://www.eff.org/deeplinks/2026/06/eff-testifies-congress-protecting-americans-rights-government-ai"">Testified before the U.S. Congress</a> Homeland Security Subcommittee on Cybersecurity and Infrastructure Protection.</li>
</ul>
<p>The scope of AI, <a href=""https://www.eff.org/deeplinks/2026/02/smart-ai-policy-means-understanding-its-real-harms-and-benefits"">both the good and the bad</a>, multiplies every day. If we want the AI-powered benefits of efficiency, scientific discovery, and greater accessibility to knowledge, then we also need strong protections against surveillance, harms to creativity and innovation online, perpetuating systemic bias, and privacy violations now.</p>
<p>With AI taking over the public consciousness, you can be assured that EFF will never stop advocating for you. Together, we can ensure that technology supports freedom, justice, and innovation for all people.</p>
<p class=""take-action""><a href=""https://supporters.eff.org/donate/s26--d1"">Join EFF</a></p>
<p>____________________</p>
<p><em><span class=""TextRun SCXW4268908 BCX0"" lang=""EN-US"" xml:lang=""EN-US""><span class=""NormalTextRun SCXW4268908 BCX0"">EFF is a member-supported U.S. 501(c)(3) organization. </span><span class=""NormalTextRun CommentStart CommentHighlightPipeRest CommentHighlightRest SCXW4268908 BCX0"">We've</span><span class=""NormalTextRun CommentHighlightRest SCXW4268908 BCX0""> received top rati</span><span class=""NormalTextRun CommentHighlightRest SCXW4268908 BCX0"">ngs </span><span class=""NormalTextRun CommentHighlightRest SCXW4268908 BCX0"">from the nonprofit watchdog Charity Navigator since 2013!</span><span class=""NormalTextRun CommentHighlightPipeRest SCXW4268908 BCX0""> Your donation is tax-deductible as allowed by law.</span></span></em></p>

</div></div></div>",https://www.eff.org/deeplinks/2026/07/help-eff-cut-ai-hype,2026-07-07T16:17:38+00:00,2026-07-07,2026-07-08T12:23:20.631559+00:00,0.9806,positive,0.131,0.057,0.812,"['us_legislation', 'bias_fairness', 'privacy', 'healthcare']",neutral/mixed
338a52a90ff3,Ars Technica Tech Policy,news,"UK regulator warns of ""arms race"" to keep up with AI use in financial services",FCA official makes case for greater powers for watchdog as millions use technology for personal finance decisions.,https://arstechnica.com/ai/2026/07/uk-regulator-warns-of-arms-race-to-keep-up-with-ai-use-in-financial-services/,2026-07-06T14:17:42+00:00,2026-07-06,2026-07-08T12:23:25.055086+00:00,0.2732,positive,0.074,0.041,0.885,[],neutral/mixed
e378811b795e,arXiv,academic,Open Problems in AI Incident Governance,"AI systems may produce failures after deployment that pre-deployment safety assessments do not anticipate. Managing these failures requires what we refer to as adequate \textit{AI incident governance}, where having good definitions, taxonomies, monitoring practices, reporting mechanisms, and incident analysis is essential. We examine existing frameworks related to AI incident governance by regulatory bodies and independent efforts, and find that while there are frameworks that describe how individual functions can be performed, there is a lack of consistency within the aspects of definitions, classification, monitoring, and reporting. These inconsistencies apply to the types of incident data that is collected and reported, the ways in which they are categorised, and as a result, the depth, representativeness, and accuracy of analysis that can be performed.",https://arxiv.org/abs/2607.05163v1,2026-07-06T14:46:49+00:00,2026-07-06,2026-07-08T12:23:28.738778+00:00,-0.5267,negative,0.054,0.079,0.867,[],neutral/mixed
