id,source,type,title,text,url,date,pub_date,fetched,vader_compound,vader_label,vader_pos,vader_neg,vader_neu,topics,stance
74a1f4fa23b1,The Verge AI,news,"Microsoft AI CEO says AI threats are real, and Anthropic is making it worse","Today, I’m talking with Mustafa Suleyman, the CEO of Microsoft AI. As you’re no doubt aware, the biggest story in tech right now is the spiraling debate about AI safety and regulation.&#160; It should come as no surprise that Mustafa has strong opinions on how AI should be built and regulated. Microsoft just published a [&#8230;]",https://www.theverge.com/podcast/996412/microsoft-ai-ceo-mustafa-suleyman-regulation-safety-anthropic-claude,2026-09-17T14:00:00+00:00,2026-09-17,2026-09-17T15:28:45.909166+00:00,0.127,positive,0.103,0.097,0.801,[],neutral/mixed
b976cf94b51b,The Verge AI,news,Inside the suddenly explosive world of AI safety,"On a sunny July day in Berkeley, California, the country's top AI safety researchers gathered on an unmarked floor of an unmarked building. They had come together for a ""war room"" to dissect the high-profile cybersecurity incident that had rocked the AI industry hours earlier. An unreleased OpenAI model had gone rogue, executing a stunningly [&#8230;]",https://www.theverge.com/ai-artificial-intelligence/996563/ai-safety-research-metr-redwood-openai-anthropic,2026-09-17T11:30:00+00:00,2026-09-17,2026-09-17T15:28:45.909270+00:00,0.6486,positive,0.14,0.053,0.807,[],neutral/mixed
45384c84a9f2,The Verge AI,news,Google will now let any AI agent run your smart home,"Google is opening up its smart home to AI agents, letting tools like Claude and Open Claw access and control your connected devices and analyze your home's data using the standardized Model Context Protocol. Google Home MCP is a new integration that lets third-party AI agents control and monitor your smart home and act on [&#8230;]",https://www.theverge.com/tech/996310/google-home-mcp-integration-agentic-ai-smart-home-price-release-date,2026-09-16T17:00:00+00:00,2026-09-16,2026-09-17T15:28:45.909611+00:00,0.8625,positive,0.144,0.0,0.856,[],neutral/mixed
f3c2d25299c7,MIT Tech Review,news,"AI models need more data about biology, and OpenAI is paying to create it","Last year Ruxandra Teslo, a policy analyst who focuses on clinical trials, posted an idea for supercharging medical AI systems: Use data from failed biotech companies. By bidding at their bankruptcy proceedings, she proposed, it might be possible to obtain detailed regulatory filings, manufacturing strategies, and safety data—types of information usually considered trade secrets. She&#8230;",https://www.technologyreview.com/2026/09/15/1144129/ai-models-need-more-data-about-biology-and-openai-is-paying-to-create-it/,2026-09-15T12:00:00+00:00,2026-09-15,2026-09-17T15:28:46.596315+00:00,0.1531,positive,0.066,0.044,0.889,['healthcare'],pro-regulation
3177aa668ffd,TechCrunch,news,Comp AI sets eyes on a continuously agentic future for security and compliance,"Comp AI, a cybersecurity and compliance startup, announced a $34 million Series A round led by Roo Capital and Grand Ventures.",https://techcrunch.com/2026/09/17/comp-ai-sets-eyes-on-a-continiously-agentic-future-for-security-and-complaince/,2026-09-17T11:00:00+00:00,2026-09-17,2026-09-17T15:28:47.222389+00:00,0.6597,positive,0.144,0.0,0.856,[],neutral/mixed
b7c7d891caa0,TechCrunch,news,"Your startup’s next teammate might be an AI agent: Gusto, Insight Partners, and Leland explain what that changes at TechCrunch Disrupt 2026","This session will explore how early-stage companies are building teams where humans and AI agents work alongside each other — and how founders can do that without sacrificing speed, accountability, or culture. Learn more at TechCrunch Disrupt 2026. Register before September 25 to save up to $200.",https://techcrunch.com/2026/09/16/your-startups-next-teammate-might-be-an-ai-agent-gusto-insight-partners-and-leland-explain-what-that-changes-at-techcrunch-disrupt-2026/,2026-09-17T03:30:00+00:00,2026-09-17,2026-09-17T15:28:47.222491+00:00,0.4939,positive,0.045,0.0,0.955,['transparency'],pro-regulation
a4f0cae5cc3a,TechCrunch,news,Anthropic and OpenAI want to embed safety evaluators. Will they really be independent?,"Anthropic and OpenAI want to embed independent safety evaluators inside their AI labs. Researchers welcome the unprecedented access, but warn meaningful oversight requires transparency, independence, and eventually regulation.",https://techcrunch.com/2026/09/16/anthropic-and-openai-want-to-embed-safety-evaluators-will-they-really-be-independent/,2026-09-16T21:07:24+00:00,2026-09-16,2026-09-17T15:28:47.222637+00:00,0.7543,positive,0.237,0.034,0.729,['transparency'],neutral/mixed
d55b707e1a7e,EFF DeepLinks,news,Victory! Appeals Court Rejects Expansive New Copyright Claim,"<div class=""field field--name-body field--type-text-with-summary field--label-hidden""><div class=""field__items""><div class=""field__item even""><p><span> </span><span>The U.S. Court of Appeals for the Ninth Circuit handed internet users and programmers a big win today, by rejecting an attempt to stretch a narrow provision of the Digital Millennium Copyright Act (DMCA) into a new source of copyright liability. </span><span> </span></p>
<p><span>The case involves Section 1202 of the DMCA, which prohibits intentionally removing copyright management information (CMI) like an author’s name or a copyright notice, from a copyrighted work. Open AI and Microsoft used code from Github as part of the training data for their LLMs, along with billions of other works. A group of anonymous Github contributors sued, alleging the new code coming out of these LLMs was similar to theirs—but with the CMI stripped out. </span><span> </span></p>
<p><span>The Ninth Circuit correctly agreed with </span><a href=""https://www.eff.org/deeplinks/2025/07/eff-court-dmca-didnt-create-new-right-attribution-you-shouldnt-either-0""><span>what we said</span></a><span> in our </span><a href=""https://www.eff.org/files/2025/07/18/077.1_eff_and_public_knowledge_amicus.pdf""><span>brief</span></a><span>: </span><span>removing copyright information from a copyrighted work is fundamentally different from creating a new work that didn't have CMI in the first place. Section 1202 of the Digital Millennium Copyright Act was intended to serve as a backstop for traditional copyrights in the digital age—not to create a new, more expansive right to inhibit otherwise non-infringing uses.</span><span> </span></p>
<p><span>As we also explained, accepting the Does’ theory would have created a brand-new source of liability for otherwise perfectly lawful activities, undermining creativity and innovation far beyond the specific context of AI development. Copyright holders would be able to file costly lawsuits against all kinds of legitimate users, such as artists making remixes based on older works, teachers adapting works for a classroom presentation, engineers reverse engineering code to understand it better, and search engines that help us all navigate the web. The risks would have fallen especially hard on independent software developers and other small creators. Large companies can afford to litigate these claims in federal court for years, if necessary. But an independent programmer facing massive statutory damages may simply have to settle, even when their underlying use is completely lawful. That’s why EFF fights to make sure courts don’t expand copyright beyond what Congress authorized. </span><span> </span></p>
<p><span>Copyright law still protects programmers when their work is unlawfully copied. They can still bring copyright infringement claims if someone uses a model to reproduce their code. Additionally, the plaintiffs’ contract claims against the AI companies are still in play. The specific holding here was narrow but important: that the absence of copyright information from a new work does not mean, by itself, that someone illegally removed it. </span><span> </span></p>
<p><span>That’s the correct result. New technologies will keep raising hard questions about copyright. Courts should answer those questions by applying the rights that Congress actually authorized, not by inventing new rights that could harm expression and lawful use for everyone. </span><span> </span></p>
<p><span>Additional Reading: </span><span> </span></p>
<ul>
<li><a href=""https://www.eff.org/files/2026/09/16/doe_v_github.pdf""><span>9</span><span>th</span></a><span><a href=""https://www.eff.org/files/2026/09/16/doe_v_github.pdf""> Circuit Opinion</a> in Doe v. GitHub</span><span> </span></li>
<li><a href=""https://www.eff.org/files/2025/07/18/077.1_eff_and_public_knowledge_amicus.pdf"">EFF’s Amicus Brief</a> in Doe v. GitHub<span> </span></li>
</ul>

</div></div></div>",https://www.eff.org/deeplinks/2026/09/victory-appeals-court-rejects-expansive-new-copyright-claim,2026-09-16T22:47:35+00:00,2026-09-16,2026-09-17T15:28:50.863931+00:00,0.2836,positive,0.074,0.069,0.857,"['us_legislation', 'copyright_ip']",pro-regulation
e4cb0883b7e4,EFF DeepLinks,news,EFF Welcomes Alexander Macgillivray to its Board of Directors,"<div class=""field field--name-body field--type-text-with-summary field--label-hidden""><div class=""field__items""><div class=""field__item even""><p>The Electronic Frontier Foundation (EFF) is honored to announce today that <a href=""https://www.eff.org/about/staff/alexander-amac-macgillivray"" rel=""noopener noreferrer"" target=""_blank"">Alexander <span>“</span>amac<span>”</span> Macgillivray</a> — a former White House official who also served in top legal capacities at Twitter and Google — has joined EFF’s Board of Directors. </p>
<p>Macgillivray <span><a href=""https://fedscoop.com/former-obama-administration-tech-policy-leader-joins-white-house-ostp/"" rel=""noopener noreferrer"" target=""_blank"">served in the Biden Administration</a></span> as Deputy Assistant to the President and Principal Deputy U.S. Chief Technology Officer in the Office of Science and Technology Policy, and earlier had held a similar position in the Obama Administration.<span> Macgillivray was one of the co-authors of the Biden Administration’s Blueprint for an AI Bill of Rights and oversaw many of the Administration’s AI initiatives, such as organizing its AI CEO convening, leading its working group on federal AI policy, and overseeing the creation of the National AI Research and Development Strategic Plan and National AI Research Resource.</span> </p>

<p>He was Twitter's General Counsel from 2009 to 2013, leading the Corporate Development, Public Policy, Communications, and Trust &amp; Safety teams. Before that he was Deputy General Counsel at Google from 2003 to 2009, where he created the Product Counsel team.  </p>
<p><span>“One of the things I am currently focused on is positively impacting AI development,” Macgillivray said. “The EFF is uniquely situated for that purpose because it combines top-notch legal, technical and advocacy staff with a long history of fighting for people’s rights while encouraging the positive development of technology. I’m thrilled to be joining the board.”</span></p>
<p>Macgillivray joins a dynamic <span><a href=""https://www.eff.org/about/board"" rel=""noopener noreferrer"" target=""_blank"">EFF Board</a></span> led by Board Chair Gigi Sohn and Vice Chair Brian Behlendorf, and including fellow Board Members Erica Astrella, Anil Dash, Sarah Deutsch, Tadayoshi Kohno, Pamela Samuelson, Bruce Schneier, James Vasile, Tarah Wheeler, and Jonathan Zittrain.</p>
<p>“The EFF Board is thrilled to have Alex join our ranks,<span>”</span> Sohn said. <span>“</span>I’ve worked with Alex for over two decades and have always been impressed not only with his intelligence and grace, but also his ability to think outside the box. His deep experience with non-profit boards will be invaluable as EFF enters a new and exciting chapter.”</p>
<p>Macgillivray currently also serves on the boards of <span><a href=""https://www.trustandsafetyfoundation.org/"" rel=""noopener noreferrer"" target=""_blank"">The Trust &amp; Safety Foundation</a>, <a href=""https://tspa.org/"" rel=""noopener noreferrer"" target=""_blank"">The Trust &amp; Safety Professional Association</a> and <a href=""https://public.resource.org/"" rel=""noopener noreferrer"" target=""_blank"">Public Resource</a>.</span> He is an affiliate at the <span><a href=""https://cyber.harvard.edu/"" rel=""noopener noreferrer"" target=""_blank"">Berkman Klein Center for Internet &amp; Society at Harvard University</a></span>. Macgillivray earned a law degree from Harvard<span>, </span>a bachelor’s degree in Reasoning &amp; Decision Making from Princeton University<span>, and a New Jersey Teaching Certificate</span>. </p>
<p>“The vanguard leadership of EFF Board members to ensure technology supports rights, justice, freedom, and innovation for all people has never been more critical,<span>”</span> EFF Executive Director Nicole Ozer said. <span>“</span>Many of the threats that once seemed hypothetical are now reality and the work of our EFF community is fundamental to the future of our countries, our livelihoods, and literally our lives. I feel fortunate to have amac join as a Board member as I begin my tenure as Executive Director. His diverse expertise will be invaluable to make sure that EFF is stronger than ever to meet this moment.” </p>
<p>Members of the Board of Directors ensure the managerial and financial health of the organization.  EFF is the leading nonprofit organization defending civil liberties in the digital world. <a href=""https://www.eff.org/issues/ai"" rel=""noopener noreferrer"" target=""_blank"">Learn more about our cutting-edge work on AI issues</a>, and please donate today to help keep us fighting for a brighter digital future.</p>
<p class=""take-action""><a href=""https://supporters.eff.org/donate/amac-form--bdaa"" rel=""noopener noreferrer"" target=""_blank"" title=""Donate to EFF""><span>Donate to EFF</span></a></p>
<p class=""take-explainer""></p>

</div></div></div>",https://www.eff.org/deeplinks/2026/09/eff-welcomes-alexander-macgillivray-its-board-directors,2026-09-16T16:36:37+00:00,2026-09-16,2026-09-17T15:28:50.864436+00:00,0.9894,positive,0.126,0.004,0.87,"['healthcare', 'national_security']",neutral/mixed
