id,source,type,title,text,url,date,pub_date,fetched,vader_compound,vader_label,vader_pos,vader_neg,vader_neu,topics,stance
f1c8e5bce4ab,The Verge AI,news,Siri won’t be your AI girlfriend,"Our early testing has already shown that Siri AI knows when to shut up, and that's very much by design. In an interview with Mostly Human spotted by MacRumors, Craig Federighi said Apple's new Siri won't act all sycophantic like chatbots made by OpenAI, Google, and others. ""As you may know, if you use many [&#8230;]",https://www.theverge.com/tech/948890/siri-wont-be-your-ai-girlfriend,2026-06-12T07:00:31+00:00,2026-06-12,2026-06-12T14:12:08.470682+00:00,0.3612,positive,0.039,0.0,0.961,[],neutral/mixed
4a554e6b3bf9,The Verge AI,news,"The future of AI regulation is courting the strangest, most anxious bedfellows","Hello and welcome to Regulator, a newsletter for Verge subscribers about tech politics, tech influence, and tech shenanigans in Washington, DC. (If you're not a subscriber, you can get on board here.) We're back after a two-week hiatus, during most of which I was gallivanting in the Netherlands for a family wedding, and a trip [&#8230;]",https://www.theverge.com/column/947838/washington-ai-network-honors-2026-midterms,2026-06-10T17:38:00+00:00,2026-06-10,2026-06-12T14:12:08.471129+00:00,0.1796,positive,0.042,0.032,0.926,[],neutral/mixed
5fa3405179d5,MIT Tech Review,news,Google DeepMind is worried about what happens when millions of agents start to interact,"Google DeepMind is funding research into the potential dangers of situations where millions of different AI agents interact with each other online. According to Rohin Shah, who directs the company’s AGI safety and alignment research, the mass-market arrival of agents that can carry out tasks without human oversight and follow instructions given to them by other&#8230;",https://www.technologyreview.com/2026/06/11/1138794/google-deepmind-is-worried-about-what-happens-when-millions-of-agents-start-to-interact/,2026-06-11T11:00:45+00:00,2026-06-11,2026-06-12T14:12:09.127637+00:00,-0.3818,negative,0.037,0.072,0.891,[],neutral/mixed
59726cedb0bb,EFF DeepLinks,news,Yes to California's Bill to Ban Surveillance Pricing,"<div class=""field field--name-body field--type-text-with-summary field--label-hidden""><div class=""field__items""><div class=""field__item even""><p>Corporations harvest and monetize ever-growing amounts of our personal data, such as our <a href=""https://www.eff.org/document/behind-one-way-mirror-deep-dive-technology-corporate-surveillance"">browsing history</a> and <a href=""https://www.eff.org/deeplinks/2025/01/online-behavioral-ads-fuel-surveillance-industry-heres-how"">physical</a> <a href=""https://www.eff.org/deeplinks/2022/08/inside-fog-data-science-secretive-company-selling-mass-surveillance-local-police"">location</a>. One bitter fruit of this poisonous tree is known as “surveillance pricing”: corporations offer the same product to two different people at two different prices, based on scrutiny of these people’s respective personal data.</p>
<p>Surveillance pricing is bad for privacy, equity, and price transparency. So EFF <a href=""https://www.eff.org/document/20260526-eff-letter-supporting-cal-ab-2564"">supports</a> a California bill, <a href=""https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB2564"">S.B. 2564</a>, which would ban this creepy practice.</p>
<h4>How Surveillance Pricing Works</h4>
<p>In 2025, the Federal Trade Commission (FTC) published a <a href=""https://www.ftc.gov/system/files/ftc_gov/pdf/p246202_surveillancepricing6bstudy_researchsummaries_redacted.pdf"">report</a> about the practices of six companies that provide surveillance pricing services to hundreds of other companies, including grocery stores and apparel retailers. The report found that surveillance pricing draws upon customers’ browsing history, physical location, and shopping transaction history. Customers’ data can come from the vendor itself, from its surveillance pricing service provider, or from third-party data brokers. Customers are sorted into groups based on their personal data, as is done for <a href=""https://www.eff.org/deeplinks/2022/03/ban-online-behavioral-advertising"">targeted ads</a>. As a result of surveillance pricing, a business might offer two customers different prices for the same product, based for example on whether they are a new parent, or whether they live near a business’s competitor.</p>
<p>As former FTC Chair Lina Khan <a href=""https://www.ftc.gov/news-events/news/press-releases/2025/01/ftc-surveillance-pricing-study-indicates-wide-range-personal-data-used-set-individualized-consumer"">explained</a>:</p>
<blockquote><p>Initial staff findings show that retailers frequently use people’s personal information to set targeted, tailored prices for goods and services – from a person’s location and demographics, down to their mouse movements on a webpage.</p>
</blockquote>
<p>Unfortunately, the current FTC chair <a href=""https://gizmodo.com/new-ftc-chair-fighting-dei-cuts-off-public-comments-on-surveillance-pricing-2000554248"">closed</a> the FTC’s portal for public comments regarding surveillance pricing. Fortunately, the California Attorney General has initiated its own <a href=""https://oag.ca.gov/news/press-releases/data-privacy-day-attorney-general-bonta-focuses-surveillance-pricing-compliance"">investigation</a> of this practice.</p>
<p>Researchers have identified many examples of surveillance pricing:</p>
<ul>
<li>The Princeton Review offered people who lived in some zip codes a <a href=""https://www.propublica.org/article/asians-nearly-twice-as-likely-to-get-higher-price-from-princeton-review"">higher price</a> for test prep services, compared to people in other zip codes. As a result, Asians were twice as likely as non-Asians to be offered a higher price.</li>
<li>In a year-long study of tens of millions of rides in Chicago, Uber and Lyft offered a <a href=""https://venturebeat.com/technology/researchers-find-racial-discrimination-in-dynamic-pricing-algorithms-used-by-uber-lyft-and-others"">higher price</a> for trips that ended in neighborhoods with high non-white populations.</li>
<li>Tindr offered older people (aged 30 to 49) <a href=""https://www.mozillafoundation.org/en/blog/new-research-tinders-opaque-unfair-pricing-algorithm-can-charge-users-up-to-five-times-more-for-same-service/"">higher prices</a> for Tindr Plus, compared to younger people (aged 18-29).</li>
<li>Orbitz offered people who used Apple computers a <a href=""https://www.wsj.com/articles/SB10001424052702304458604577488822667325882?eafs_enabled=false"">higher price</a> for hotel rooms, compared to people who used other types of computers.</li>
<li>Hotel booking sites offered people from San Francisco a <a href=""https://www.sfgate.com/travel/article/hotel-booking-sites-overcharge-bay-area-travelers-20025145.php"">higher price</a> for hotel rooms, compared to people from other cities.</li>
<li>Target offered a <a href=""https://www.kare11.com/article/money/consumer/how-to-avoid-target-app-parking-lot-price-switch/89-9ef4106a-895d-4522-8a00-c15cff0a0514"">higher price</a> to people physically located at the store, compared to people located elsewhere.</li>
<li>Staples offered a <a href=""https://www.theverge.com/2012/12/24/3800472/retailers-adjusting-online-prices-depending-on-income-and-location"">higher price</a> to customers who lived further from the company’s competitors, compared to customers who lived closer.</li>
</ul>
<h4>Why EFF Hates Surveillance Pricing</h4>
<p>This practice is harmful in many ways. First, surveillance pricing invades our privacy.  Vendors offer us a price only after scrutinizing our personal data about what we’ve clicked online and where we’ve travelled offline. Moreover, surveillance pricing incentivizes all businesses to harvest as much of our personal data as possible. Some businesses will use it for their own surveillance pricing. Other businesses, which might not themselves use it this way, will sell it to data brokers, which in turn will sell it to others for use in surveillance pricing.</p>
<p>Second, surveillance pricing can disparately burden people of color and other vulnerable groups. For example, as described above, surveillance pricing led to Asian people paying more for test prep services, older people paying more for dating services, and people living in non-white neighborhoods paying more for a ride home.</p>
<p>Third, surveillance pricing is opaque. Many people don’t even know when they’ve been subjected to it. Those that do often cannot determine the <a href=""https://www.theatlantic.com/ideas/archive/2024/04/surge-pricing-fees-economy/678078/"">unknown</a> <a href=""https://www.consumerreports.org/money/questionable-business-practices/instacart-ai-pricing-experiment-inflating-grocery-bills-a1142182490/"">reasons</a> for the price they’re offered. As a result, consumer advocates will be less able to publish meaningful price comparisons to help consumers make choices. And regulators will be less able to identify unlawful pricing practices.</p>
<p>Thus, <a href=""https://www.eff.org/deeplinks/2024/08/fight-surveillance-pricing-we-need-privacy-first"">EFF</a> and <a href=""https://epic.org/issues/consumer-privacy/surveillance-pricing/"">many</a> <a href=""https://ainowinstitute.org/wp-content/uploads/2025/02/Real-Surveillance-Prices-and-Wages-Report.pdf"">other</a> <a href=""https://www.aclu.org/news/privacy-technology/surveillance-pricing"">groups</a> object to surveillance pricing.</p>
<p>Its defenders sometimes <a href=""https://progresschamber.org/project/more-ways-to-save/"">argue</a> that surveillance pricing benefits consumers because it can lead to lower prices. But while some consumers some of the time might get lower prices because of surveillance of their personal data, other consumers will get higher prices, as shown by the examples above. <a href=""https://www.cmu.edu/tepper/news/stories/researchers-decode-welfare-effects-pricing-algorithms"">Some</a> <a href=""https://insights.som.yale.edu/insights/the-perils-of-personalized-pricing"">recent</a> <a href=""https://www.sciencedirect.com/science/article/abs/pii/S014829632100727X"">studies</a> indicate there will be losers and winners based on factors like whether a consumer is willing or able to switch products. Who loses or wins also will turn on the accuracy of the underlying data – yet surveillance pricing is often based on <a href=""https://www.consumerreports.org/money/questionable-business-practices/kroger-secret-grocery-shopper-loyalty-profiles-unfair-a1011215563/"">false information</a>.</p>
<p>In any event, both losers and winners of this price discrimination are harmed by surveillance. <a href=""https://btlj.org/wp-content/uploads/2025/01/39-2_Ozer.pdf"">Privacy is a human right</a>, not a property to be bought and sold on a market. For this reason, EFF has <a href=""https://www.eff.org/deeplinks/2020/10/why-getting-paid-your-data-bad-deal"">long</a> <a href=""https://www.eff.org/wp/privacy-first-better-way-address-online-harms#Legislation"">opposed</a> pay-for-privacy schemes, in which a company charges a higher price to a customer who refuses to submit to processing of their personal data. Thus, even if surveillance pricing sometimes leads to lower prices (and again, it often will not), we oppose it as just another way that corporations try to make customers pay for their privacy.</p>
<h4>What the California Bill Would Do</h4>
<p>The key term of California’s <a href=""https://leginfo.legislature.ca.gov/faces/billNavClient.xhtml?bill_id=202520260AB2564"">S.B. 2564</a> is short and sweet: “a retailer shall not engage in surveillance pricing.”</p>
<p>The banned practice is defined as: “[i] a customized price for a good for a specific consumer or group of consumers, [ii] based, in whole or in part, on personally identifiable information collected through electronic surveillance,” including if that information is “acquired from a third party.” In other words, “surveillance pricing” is a customized price based on personal information.</p>
<p>The bill has two enforcement methods. First, state and local government may bring enforcement actions, and seek all manner of remedies including monetary penalties. Second, individual consumers may bring their own enforcements lawsuits, and seek the remedies of an injunction and attorney fees. We are pleased the bill provides this private right of action, which is the <a href=""https://www.eff.org/deeplinks/2019/01/you-should-have-right-sue-companies-violate-your-privacy"">most</a> <a href=""https://www.eff.org/deeplinks/2024/07/texas-wins-14-billion-biometric-settlement-against-meta-it-would-have-happened"">important</a> method of enforcement (we’d be even more pleased if the private remedies included liquidated damages).</p>
<p>The bill has three exemptions where surveillance pricing is allowed:</p>
<ul>
<li>First, for price differences “based solely on costs associated with providing the good to different consumers.”</li>
<li>Second, for a discount offered to a consumer who is taking steps to terminate a service.</li>
<li>Third, for a discount, conspicuously posted on a retailer’s website, that is uniformly available based on (1) criteria anyone can meet, such as signing up for a mailing list, (2) membership in a broadly defined group, such as seniors, or (3) participation in a loyalty program.</li>
</ul>
<p>The bill’s author is California Assembly Member Chris Ward. Its co-sponsors are Consumer Reports and TechEquity. Its supporters include Consumer Federation, EPIC, Kapor Center Advocacy, Oakland Privacy, Privacy Rights Clearinghouse, labor unions, and other groups. The bill has advanced through the California Assembly and has arrived for consideration in the California Senate.</p>
<h4>Why EFF Supports the California Bill</h4>
<p>Surveillance pricing is just one part of a much larger problem: corporations maximizing their profits by invading our privacy. The all-too-common business model is to systematically harvest, collate, and store as much of our personal data as possible, and then monetize it through use and sale.</p>
<p>EFF’s general approach to this problem is a strong regulatory framework that we call “<a href=""https://www.eff.org/wp/privacy-first-better-way-address-online-harms#Legislation"">privacy first</a>.” For example, laws should require businesses to “minimize” their data processing, meaning they must not collect, store, use, or disclose our data unless doing so is strictly necessary to give us what we asked for. Likewise, laws should require businesses to get our voluntary and informed opt-in consent before processing our data, buttressed by legal bans on coercive <a href=""https://www.eff.org/deeplinks/2020/10/why-getting-paid-your-data-bad-deal"">pay-for-privacy</a> schemes and manipulative “<a href=""https://www.eff.org/deeplinks/2019/02/designing-welcome-mats-invite-user-privacy-0"">dark patterns</a>.”</p>
<p>A.B. 2564 is just a specific application of the minimization rule. Nobody who uses a web browser or a mobile app expects that, as a result, their clicks and footsteps will be funneled into personal dossiers, and later used by downstream businesses to offer a higher or lower price.</p>
<p>A.B. 2564 is also a specific application of the “no pay-for-privacy” rule. At its best, surveillance pricing is a corporate offer of a lower price in exchange for a consumer’s submission to surveillance of their personal data. This scheme encourages all people to surrender their privacy in exchange for a lower price. This is especially coercive for people with lower incomes, and thus carries the risk of creating a society of privacy “haves” and “have nots.” And swept into this supposed “bargain” is the potential for higher surveillance-based prices based on false information or erroneous inferences.</p>
<p>Surveillance pricing is very similar to online behavioral advertising, a business practice that EFF urges governments to <a href=""https://www.eff.org/deeplinks/2022/03/ban-online-behavioral-advertising"">ban</a>. Both practices incentivize all businesses to collect as much of our personal data as possible, in order to later monetize it. Both practices lead some businesses to collate and store our data into dossiers about us for later use. Both practices use these surveillance-based dossiers to manipulate and limit our economic choices, by altering the advertisements and prices we see online. In the words of the FTC <a href=""https://www.ftc.gov/system/files/ftc_gov/pdf/p246202_surveillancepricing6bstudy_researchsummaries_redacted.pdf"">report</a> discussed above: “Existing and common techniques used for targeted advertising can also be used for other forms of targeting prices.”</p>
<p>Absent a specific ban on surveillance pricing, as in A.B. 2564, it would be very difficult to protect the public from the many harms it causes. Corporate price-setting is increasingly <a href=""https://www.theatlantic.com/ideas/archive/2024/04/surge-pricing-fees-economy/678078/"">opaque</a>, making it difficult for consumers and regulators to determine whether a particular company set a particular price for a particular consumer based on their data, and if so, the particular data that it used. As a result, it would be very difficult in this context to enforce general laws requiring minimization or consent. Moreover, many such laws exempt how a business processes the data it directly collected from its own customers; for example, the California Consumer Privacy Act’s limits on “<a href=""https://leginfo.legislature.ca.gov/faces/codes_displayText.xhtml?division=3.&amp;part=4.&amp;lawCode=CIV&amp;title=1.81.5."">cross-context behavioral advertising</a>” do not apply to how a business uses personal data it collected on its own website. Yet many practitioners of surveillance pricing (like <a href=""https://groundworkcollaborative.org/work/swipe-right-to-pay-how-dating-apps-turned-love-into-a-subscription-service/#:~:text=There%20is%20evidence,price%20they%20pay."">Tindr</a>) rely on such data.</p>
<p>Finally, there is little to no risk that A.B. 2564 will have unintended consequences that hurt internet users’ speech or technological innovation. The bill does not address any particular type of technology. It does not limit any collection, retention, or disclosure of personal data. It limits only one very narrow and easily defined use of data: use to set a customized price. And it has three broad exemptions.</p>
<p>In sum, EFF is proud to join with other groups in support of California’s A.B. 2564. You can read our support letter <a href=""https://www.eff.org/document/20260526-eff-letter-supporting-cal-ab-2564"">here</a>.</p>

</div></div></div>",https://www.eff.org/deeplinks/2026/06/californias-bill-ban-surveillance-pricing,2026-06-11T19:56:39+00:00,2026-06-11,2026-06-12T14:12:13.806469+00:00,-0.9242,negative,0.019,0.061,0.921,"['us_legislation', 'bias_fairness', 'privacy', 'labor', 'transparency']",pro-regulation
4f3024ec8323,EFF DeepLinks,news,‘News’ Site Keeps Hallucinating EFF Staffers,"<div class=""field field--name-body field--type-text-with-summary field--label-hidden""><div class=""field__items""><div class=""field__item even""><p><span>What do EFF staffers </span><a href=""https://news-usa.today/honoring-the-internet-legend-who-made-us-laugh-for-a-decade/"" rel=""noopener noreferrer"" target=""_blank""><span>Sarah Chen</span></a><span>, </span><a href=""https://news-usa.today/alabama-family-pleads-for-return-of-son-missing-in-japan/"" rel=""noopener noreferrer"" target=""_blank""><span>Javier Morales</span></a><span>, </span><a href=""https://news-usa.today/burlington-police-track-cross-state-incident-with-flock-cameras/"" rel=""noopener noreferrer"" target=""_blank""><span>Caitlin Chin</span></a><span>, </span><a href=""https://news-usa.today/top-computer-science-researcher-at-sam-houston-state-university-in-huntsville-tx/"" rel=""noopener noreferrer"" target=""_blank""><span>Emma Rodriguez</span></a><span>, and </span><a href=""https://news-usa.today/pierre-3d-model-wip-bringing-my-favorite-character-to-life-in-look-outside/"" rel=""noopener noreferrer"" target=""_blank""><span>Mikko Kopponen</span></a><span> have in common?</span><span> </span></p>
<p><span>For one thing, they don’t exist.</span><span> </span></p>
<p><span>For another, all have been quoted as EFF experts in articles published in the past two months on a site called </span><a href=""https://news-usa.today/"" rel=""noopener noreferrer"" target=""_blank""><span>News-USA Today</span></a><span>, which </span><a href=""https://news-usa.today/about-us/"" rel=""noopener noreferrer"" target=""_blank""><span>describes itself</span></a><span> as “an independent news publisher focused on clear, accurate, and useful journalism.”</span><span> </span></p>
<p><span>Uh…</span><span> </span></p>
<p><span>(Please don’t confuse this site with </span><a href=""https://www.usatoday.com/"" rel=""noopener noreferrer"" target=""_blank""><span>USA Today</span></a><span>, in which real EFF experts are accurately quoted on a regular basis.)</span><span> </span></p>
<p><span>News-USA Today is hardly the only slagheap that’s hallucinating or fabricating EFF personnel and quotes; </span><a href=""https://www.eff.org/deeplinks/2025/09/wave-phony-news-quotes-affects-everyone-including-eff"" rel=""noopener noreferrer"" target=""_blank""><span>as we wrote last September</span></a><span>, </span><a href=""https://en.wikipedia.org/wiki/Automated_journalism"" rel=""noopener noreferrer"" target=""_blank""><span>media companies large and small</span></a><span> are using AI to generate news content because it’s cheaper than paying for journalists’ salaries, but that savings can come at the cost of the outlets’ reputations— assuming they care about reputation at all.</span><span> </span></p>
<p><span>But this many fake EFF sources in two months? That’s making a play for the championship title of bogus news content.</span><span> </span></p>
<p><span>News-USA Today’s site </span><a href=""https://news-usa.today/about-us/"" rel=""noopener noreferrer"" target=""_blank""><span>proclaims</span></a><span>, “Our goal is simple: give readers the facts and the context they need to make informed decisions.” It then defines its mission:</span></p>
<ul>
<li><span>“Deliver timely, factual reporting grounded in verifiable sources and public documents.”</span></li>
<li><span>“Make complex topics understandable without losing nuance or accuracy.”</span></li>
<li><span>“Serve the public interest by surfacing stories that affect lives, institutions, and communities.”</span></li>
<li><span>“Maintain a clear separation between news, analysis, opinion, and sponsored content.”</span><span> </span></li>
</ul>
<p><span>Attempts to reach </span><a href=""https://news-usa.today/contact-us/"" rel=""noopener noreferrer"" target=""_blank""><span>contacts listed on the site</span></a><span> went unanswered. </span><span>In fact, after we reached out to them, </span><a href=""https://news-usa.today/micsky-combining-sophisticated-ip-law-and-technical-expertise/"" rel=""noopener noreferrer"" target=""_blank""><span>they published a story on June 9</span></a><span> with quotes from Electronic Frontier Foundation Executive Director Jared Cohen — who also doesn’t exist. </span></p>
<p><span>As we noted last year, EFF is all about having our words spread far and wide. Per</span><a href=""https://www.eff.org/copyright"" rel=""noopener noreferrer"" target=""_blank""> <span>our copyright policy</span></a><span>, any and all original material on the EFF website may be freely distributed at will under the</span><a href=""https://creativecommons.org/licenses/by/4.0/"" rel=""noopener noreferrer"" target=""_blank""> <span>Creative Commons Attribution 4.0 International License (CC-BY)</span></a><span>, unless otherwise noted. </span><span> </span></p>
<p><span>However, we don't want disreputable sites making up words (or false identities!) for us, whether or not they’re using AI. False quotations that misstate our positions damage the trust that the public and reputable media outlets have in us. </span><span> </span></p>
<p><span>The best thing a news consumer can do is invest a little time and energy to learn how to discern the real from the fake. It’s unfortunate that it's the public’s burden to put in this much effort, but while we're adjusting to new tools and a new normal, a little effort now can go a long way.  </span><span> </span></p>
<p><span>As we’ve noted before</span><a href=""https://www.eff.org/deeplinks/2024/03/protect-yourself-election-misinformation"" rel=""noopener noreferrer"" target=""_blank""> <span>in the context of election misinformation</span></a><span>, the nonprofit journalism organization </span><a href=""https://www.propublica.org/article/misinformvation-vs-disinformation-midterm-election-guide"" rel=""noopener noreferrer"" target=""_blank""><span>ProPublica</span></a> <span>has published a handy guide </span><span>about how to tell if what you’re reading is accurate or “fake news,” as has </span><a href=""https://www.factcheck.org/2016/11/how-to-spot-fake-news/"" rel=""noopener noreferrer"" target=""_blank""><span>FactCheck.org</span></a><span>.</span><span> </span></p>

</div></div></div>",https://www.eff.org/deeplinks/2026/06/news-site-keeps-hallucinating-eff-staffers,2026-06-11T17:20:26+00:00,2026-06-11,2026-06-12T14:12:13.806745+00:00,0.89,positive,0.071,0.023,0.906,"['liability', 'copyright_ip']",neutral/mixed
bd9dc7907087,EFF DeepLinks,news,Congress Just Rushed Through a Disastrous Copyright Office Overhaul,"<div class=""field field--name-body field--type-text-with-summary field--label-hidden""><div class=""field__items""><div class=""field__item even""><p><span>In a voice vote earlier this week, the House of Representatives passed </span><a href=""https://www.congress.gov/bill/119th-congress/house-bill/6028/text""><span>H.R. 6028</span></a><span>, the “Legislative Branch Agencies Clarification Act.” The legislation is presented as a technical reorganization of some government agencies, but it’s much more than that. </span></p>
<p><span>H.R. 6028 would fundamentally change the U.S. Copyright Office, and not in a good way. The bill removes the Library of Congress’ current supervisory role over the Copyright Office, transfers several powers directly to the Register of Copyrights, and makes the Register a presidential appointee, confirmed by the Senate. </span></p>
<p><span>These changes would make an office that’s already hugely influential in copyright and tech policy much more political. EFF first explained why that’s a terrible idea when it came up </span><a href=""https://www.eff.org/deeplinks/2017/03/lets-make-copyright-office-less-political-not-more""><span>nearly a decade ago</span></a><span>. This bill, like the older one, weakens the few public-interest checks and balances that do exist.  We hope the Senate promptly rejects this bill. </span></p>
<h3><b>The Copyright Office Doesn’t Need More Politics—Or More Power</b></h3>
<p><span>The Copyright Office's main responsibilities are administrative and advisory. It registers copyrights, maintains records, grows the Library of Congress’s collections, and provides expertise to Congress on copyright law. But over the past two decades, the Office has also become increasingly influential in copyright policy debates that affect free expression, libraries, educators, competition—and everyday internet users. Unfortunately, it </span><a href=""https://publicknowledge.org/wp-content/uploads/2021/11/Final_Captured_Systemic_Bias_at_the_US_Copyright_Office.pdf""><span>has not been a neutral advocate</span></a><span>. The office’s recent report on the role of AI severely </span><a href=""https://www.eff.org/deeplinks/2025/05/us-copyright-offices-draft-report-ai-training-errs-fair-use""><span>bungled the issue of fair use</span></a><span>, prioritizing private licensing market “solutions” over user rights. </span></p>
<p><span>Going further back, the Copyright Office </span><a href=""https://www.copyright.gov/docs/regstat111611.html""><span>supported</span></a><span> one of the most infamous anti-internet proposals of all time—the Stop Online Piracy Act (SOPA), a disastrous internet censorship proposal that sparked one of the </span><a href=""https://www.eff.org/deeplinks/2022/01/its-copyright-week-2022-ten-years-later-how-has-sopapipa-shaped-online-copyright""><span>largest online protests</span></a><span> in history. The Office has repeatedly advanced positions that favored large entertainment-industry interests over the public interest.</span></p>
<p><span>The Office also plays a major role in the Digital Millennium Copyright Act (DMCA) Section 1201 rulemaking process, which determines when the public may lawfully bypass digital locks for activities such as security research, repair, preservation, or accessibility. EFF has used this process repeatedly to </span><a href=""https://www.eff.org/cases/2018-dmca-rulemaking""><span>mitigate some of the worst harms of the DMCA</span></a><span>. H.R. 6028 would move rulemaking authority over 1201 from the Librarian of Congress to the Register of Copyrights, further consolidating power within the Copyright Office itself.</span></p>
<p><span>The bill also makes the Register of Copyrights a presidential appointee confirmed by the Senate. Each administration will be pressured to pick nominees aligned with their own policy preferences, and the powerful copyright owning industries will invest even more heavily in lobbying to get their way, and influence the selection. This position should be focused on administrative ability and actual expertise, not lobbying and politics. </span></p>
<h3><b>The Copyright Office Should Stay Connected To The Library of Congress</b></h3>
<p><span>H.R. 6028 would do more than change who appoints the Register of Copyrights. It would sever the Copyright Office from Library of Congress supervision and transfer many Librarian powers directly to the Register. </span></p>
<p><span>The supervisory relationship exists for good reason, as the nation’s libraries have </span><a href=""https://www.librarycopyrightalliance.org/wp-content/uploads/2018/09/Lessons-From-History.pdf""><span>pointed out</span></a><span> for years. The Library, while far from perfect, at least has the mission of preserving and providing access to knowledge. That </span><i><span>should</span></i><span> be an important public-interest counterweight in copyright debates. Congress has not explained how weakening the ties between the Library and the Copyright Office would serve the public better, or even seriously inquired about it. </span></p>
<h3><b>This Bill Was Rushed Through</b></h3>
<p><span>Back in March, EFF joined Public Knowledge, the Center for Democracy and Technology, library organizations and tech groups, </span><a href=""https://recreatecoalition.org/reports/recreate-raises-concerns-with-h-r-6028/""><span>urging Congress </span><i><span>not</span></i><span> to fast-track this legislation</span></a><span>. We told them changes to the Copyright Office will have major consequences for the “speech rights, educational opportunities, and creative freedoms of all Americans.” </span></p>
<p><span>Yet Congress moved forward without any hearings on the bill, and without meaningful examination. H.R. 6028 creates a years-long separation of the Copyright Office from the Library of Congress, transfers significant legal authority, and restructures the appointment process for the nation’s top copyright official. Changes like that deserve hearings, debate, and public scrutiny. H.R. 6028 got none of that. </span></p>
<h3><b>The Senate Should Stop This Bill</b></h3>
<p><span>Copyright law exists to serve the public and <a href=""https://constitution.congress.gov/browse/essay/artI-S8-C8-1/ALDE_00013060/"">“promote the progress”</a> of science and learning. The institutions that administer copyright law should do the same. </span></p>
<p><span>H.R. 6028 would move the Copyright Office further away from that goal. Congress should be strengthening public-interest oversight of copyright policymaking, not looking for ways to concentrate more authority in a single presidentially appointed official. </span></p>
<p><span>The Senate should reject H.R. 6028. The Copyright Office should serve the public—not presidential administrations, and not industry lobbyists. </span></p>

</div></div></div>",https://www.eff.org/deeplinks/2026/06/congress-just-rushed-through-disastrous-copyright-office-overhaul,2026-06-10T22:54:52+00:00,2026-06-10,2026-06-12T14:12:13.807178+00:00,-0.7946,negative,0.072,0.092,0.837,"['us_legislation', 'copyright_ip']",neutral/mixed
