id,source,type,title,text,url,date,pub_date,fetched,vader_compound,vader_label,vader_pos,vader_neg,vader_neu,topics,stance
3a080f6682cd,The Verge AI,news,"Anthropic was illegally blacklisted by the Trump administration, court rules","On Thursday, a judge ruled that the Pentagon's blacklisting of Anthropic earlier this year was unconstitutional, delivering the AI lab a win in a monthslong rollercoaster of a battle with the Trump administration. The lawsuit, filed in March in a California district court, accused the Trump administration of unlawfully retaliating against Anthropic for setting ""red [&#8230;]",https://www.theverge.com/ai-artificial-intelligence/985947/anthropic-supply-chain-risk-lawsuit-judge-ruling,2026-08-28T03:14:06+00:00,2026-08-28,2026-08-28T21:20:25.442105+00:00,-0.2263,negative,0.052,0.092,0.855,['national_security'],neutral/mixed
7a6b849c8324,MIT Tech Review,news,"The Download: the Kids issue arrives, and Bill Gates reveals his AI fears","This is today&#8217;s edition of The Download, our weekday newsletter that provides a daily dose of what&#8217;s going on in the world of technology. Introducing: the Kids issue If the desire to limit kids&#8217; use of technology was once a subcurrent, it has become a raging flood. Countries around the world are banning children from&#8230;",https://www.technologyreview.com/2026/08/26/1143000/the-download-kids-issue-launch-bill-gates-ai-fears/,2026-08-26T12:10:00+00:00,2026-08-26,2026-08-28T21:20:26.066792+00:00,-0.5423,negative,0.037,0.084,0.88,[],pro-regulation
a1de5e17b3b1,MIT Tech Review,news,Bill Gates says we’ve passed AI’s danger thresholds. Now what?,"It’s a glorious day in Kirkland, Washington, an affluent Seattle suburb on the eastern shore of Lake Washington. The temperature is in the mid-80s, and the sky is incapable of being any more blue. The view from the Gates Ventures conference room overlooks the Carillon Point Marina, where a flotilla of expensive boats bob in&#8230;",https://www.technologyreview.com/2026/08/26/1142946/bill-gates-ai-danger-threshold/,2026-08-26T07:01:00+00:00,2026-08-26,2026-08-28T21:20:26.066949+00:00,-0.2023,negative,0.058,0.083,0.859,[],neutral/mixed
0a012eb5128e,TechCrunch,news,Anthropic gets its first court win over the Pentagon’s supply-chain risk label,"A federal judge ruled the Trump administration illegally labeled Anthropic a supply-chain risk, handing the AI company a victory as its second Pentagon lawsuit continues in Washington.",https://techcrunch.com/2026/08/28/anthropic-gets-its-first-court-win-over-the-pentagons-supply-chain-risk-label/,2026-08-28T12:46:12+00:00,2026-08-28,2026-08-28T21:20:26.695465+00:00,-0.0772,negative,0.085,0.136,0.78,['national_security'],neutral/mixed
7e0dedeec0f1,EFF DeepLinks,news,EFF and Allies on Brazil's Elections: Privacy Protections are Crucial to Electoral Integrity,"<div class=""field field--name-body field--type-text-with-summary field--label-hidden""><div class=""field__items""><div class=""field__item even""><p><span>EFF, Access Now, and Data Privacy Brasil are putting forward recommendations to strengthen robust privacy and data protection safeguards in the context of Brazil's elections. The recommendations stress the close relationship between violations of personal data protection and challenges to the integrity of electoral processes. They underscore how privacy and data protection guarantees are a crucial tool for curbing the targeted spread of false or manipulative content and other problematic strategies used by political actors that are amplified by digital technologies such as artificial intelligence systems.</span><span> </span></p>
<p><span>The recommendations are part of a </span><a href=""https://www.accessnow.org/publication/vinculo-entre-desinformacion-y-privacidad/""><span>broader regional initiative</span></a><span> and build on the legal and institutional safeguards already in place in Brazil. They seek to promote greater coordination among oversight institutions, civil society, and digital platforms, and encourage the solid implementation of privacy and data protection guarantees as drivers of electoral integrity. Read the full document below.</span><span> </span></p>
<h3><span>The Link Between the Integrity of the Electoral Process and Privacy</span><span> </span></h3>
<p><span>Protecting the integrity of the electoral process in the face of internet and social media use is a challenge that many policymakers are addressing or are willing to address. Online, content that can affect the integrity of the electoral process is increasingly personalized. This phenomenon is so concerning </span><a href=""https://www.weforum.org/publications/global-risks-report-2026/""><span>that it has been identified as one of the main global short- and medium-term risks</span></a><span>.</span><span> </span></p>
<p><span>In an era of generative AI, the economic cost and technical difficulty of producing and spreading false or synthetic content to deceive, manipulate, or simulate authenticity have been considerably reduced. That intensifies concern over the integrity of the electoral process. Meanwhile, online privacy and personal data protection remain unfinished business in Latin America.</span><span> </span></p>
<p><span>There is an intrinsic connection between the ability to collect and process large amounts of personal data and the way false or manipulative content is created and distributed—on social media and messaging apps in particular, and on the internet in general. For this reason, applying strict laws and policies on personal data protection and privacy makes it possible to reduce the impact of false or manipulative content. This is especially important in electoral contexts, where such content affects and impoverishes public debate, directly affecting political and electoral rights and the integrity of the electoral process.</span><span> </span></p>
<p><a href=""https://moadoph.gov.au/explore/democracy/the-history-of-misinformation-and-disinformation""><span>This phenomenon predates the emergence of the internet</span></a><span>. However, the rise of new technologies accelerates the generation and spread of false and manipulative content. This is supported by the very economic model that sustains the platforms, amplifying its effectiveness and reach. On the one hand, social media platforms have content recommendation algorithms that use personal data to generate profiles to which they can then serve targeted advertising content, including explicitly political propaganda. This technique is known as ""microtargeting.""</span><span> </span></p>
<p><a href=""https://policyreview.info/articles/analysis/double-harm-voters-data-driven-micro-targeting-and-democratic-public-discourse""><span>Political microtargeting seeks to have a direct or indirect impact on democracy</span></a><span>. It is used to persuade voters, to encourage or discourage turnout at the polls, or to raise funds using information that is deliberately taken out of context, inaccurate, or erroneous.</span><span> </span></p>
<p><span>The control exercised by these companies raises serious concerns about people's rights. By having access to massive amounts of personal information, these companies have the ability to shape the content that users see and interact with. This happens through the construction of profiles that can reveal habits, social relationships, political preferences, and opinions, to mention a few examples. Personal data is the fuel that amplifies risks to the integrity of the electoral process. That’s true whether it’s provided by the users themselves or generated by the platforms from their interactions online.</span><span> </span></p>
<p><span>For disinformation actors, access to sophisticated tools—such as those used to create ""deepfakes"" through generative AI, or ""bots"" programmed to spread content and seek to manipulate public opinion—</span><a href=""https://www.cambridge.org/core/journals/data-and-policy/article/role-of-artificial-intelligence-in-disinformation/7C4BF6CA35184F149143DE968FC4C3B6""><span>boosts the effectiveness</span></a><span> of this microtargeting in terms of quality and scalability, making it harder to detect as false or manipulative content. </span><a href=""https://olhardigital.com.br/2026/05/04/pro/eleicoes-2026-ia-cria-eleitores-sinteticos-e-faz-em-horas-o-trabalho-de-dias/""><span>AI-generated avatars and synthetic characters that simulate voters</span></a><span>, influencers, hosts, commentators, or community leaders can produce footage that appears spontaneous, fabricate the voices of artificial political actors, and make it harder for users to identify if a given public statement was created or mediated by technology.</span><span> </span></p>
<p><span>In this context, paid promotion with nanotargeting </span><a href=""https://www1.folha.uol.com.br/poder/2026/05/inteligencia-artificial-provoca-terremoto-em-campanhas-eleitorais-de-2026.shtml""><span>seeks to reach</span></a><span> increasingly specific profiles with customized content, and AI-based tools are used to assess and map its impact on social networks. Drawing on the personal data of groups of voters, profiles of ""synthetic voters"" are created to test messages or strategies in search of the most efficient way to influence real voters.</span><span> </span></p>
<p><span>This rapid expansion of AI systems and hyper-personalization with data can lead to a problem of ""epistemic erosion"" for democratic societies, as pointed out by the UN's Independent Scientific Panel on AI Governance in 2026.</span><span> </span></p>
<p><span>At Access Now, Data Privacy Brasil, and the Electronic Frontier Foundation, we point to the enforcement of personal data protection laws and public privacy policies as an efficient mechanism for improving the quality of our democracies and reducing the manipulation of public discourse in digital environments and its impact in electoral contexts. Measures to broaden access to information for electoral decision-making, and to ensure transparency about campaigns' and political parties' use of digital technologies built on the massive processing of personal data, also play a relevant role in guaranteeing the integrity of the electoral process.</span><span> </span></p>
<h4><span>Recommendations for Safeguarding the Integrity of Electoral Processes in Brazil in the Face of New Technologies</span><span> </span></h4>
<p><span>Concern about the effects of spreading false, manipulative, or deliberately decontextualized content is particularly heightened in electoral contexts. From Argentina to Mexico, many countries in Latin America, including Brazil, are holding or will hold significant electoral processes in the coming period.</span><span> </span></p>
<p><span>Providing the public with quality information from a range of sources is an essential element for the exercise of political rights. In order to safeguard the electoral process, these countries must enforce their privacy and personal data protection laws through their competent authorities, in coordination with their judiciaries and electoral courts.</span><span> </span></p>
<p><span>Access Now, Data Privacy Brasil, and the Electronic Frontier Foundation propose the following recommendations to protect the integrity of the electoral process by guaranteeing privacy and data protection during electoral contexts:</span><span> </span></p>
<p><span>1. Strengthen personal data protection guarantees and policies as a key element for the integrity of the electoral process, in particular the principles of necessity, purpose, and proportionality:</span></p>
<ul>
<li><span>Prohibit the processing of sensitive personal data (such as philosophical beliefs and the labeling of ideological leanings), including inferred data, that reveals or could reveal people's political preferences for the purpose of targeting political content. In electoral contexts, the processing of sensitive personal data is only legitimate when the person has given their consent in advance, explicitly, and with strictly limited and clearly disclosed purposes of use and transfer.</span><span> </span></li>
<li><span>Processing must be carried out only on personal data that is strictly necessary for the purpose being pursued.</span><span> </span></li>
<li><span>Prohibit adding users to instant messaging groups for political outreach purposes, except in exceptional cases involving lists of political party members or where prior and informed consent has been given by the data subject.<span> </span></span></li>
<li><span>Free, specific, and informed consent means that the person is able to make a real choice, set apart from other choices, and does not run any risk of deception, intimidation, coercion, denial of access to products or services, or other significant negative consequences if they do not give their consent.</span><span> </span><span></span></li>
</ul>
<p><span>2. Political parties, federations, and coalitions must improve the information made available to the general public about their personal data processing activities in electoral contexts, including:</span><span> </span></p>
<ul>
<li><span>The personal data processing policy adopted, in compliance with data protection legislation and electoral legislation, including the measures adopted to prevent breaches of the general protection principles, to record personal data processing operations, to obtain consent appropriately, and to ensure technical and administrative security in data processing;</span><span> </span></li>
<li><span>Communication channels where the data subject can obtain information about the processing of their personal data, exercise the rights provided by law, and request to opt out of receiving electronic and instant messages.</span><span> </span></li>
<li><span>Information about the profiling they carry out for electoral purposes and about the procurement and use of data-based digital technologies in this context, including for purposes of paid promotion, microtargeting, network analysis, and prediction of voters' reactions or behavior.</span><span> </span></li>
</ul>
<p><span>3. Strengthen cooperation mechanisms between the National Data Protection Authority (ANPD) and the Superior Electoral Court in order to:</span><span> </span></p>
<ul>
<li><span>Improve communication channels and strengthen joint initiatives to oversee compliance with data protection guarantees in the electoral context, with the publication of periodic enforcement reports.</span><span> </span></li>
<li><span>Identify and dismantle coordinated strategies that compromise the integrity of the electoral process and carry out online activities that pretend to be ""organic"" and citizen-based when they are in fact funded or coordinated by a party, government, or company, such as bot farms, fake personal accounts managed by a single entity, AI avatars and synthetic characters that simulate real voters in order to manipulate public opinion, among others.</span><span> </span></li>
<li><span>Within the scope of their powers, require the preparation and publication of a data protection impact assessment in cases involving the use of sensitive personal data or emerging technologies for voter profiling.</span><span> </span></li>
</ul>
<p><span>4. Authorities, political parties, communicators, and social media platforms must ensure, as far as possible, that the population has access to adequate and relevant information for electoral decision-making.</span><span> </span></p>
<ul>
<li><span>Political parties, electoral authorities, and data protection authorities must allocate a percentage of their communications budget to warning about the consequences of microtargeting in electoral contexts</span><span>;</span><span> and about the use of AI avatars or synthetic voters to simulate support, rejection, outrage, or spontaneous political mobilization.</span><span> </span></li>
<li><span>Strengthen alliances with fact-checkers and other relevant communicators, such as civil society organizations, influencers, and others, to identify campaigns that compromise the integrity of the electoral process and to inform the public about such alliances through different channels, including official government channels.</span></li>
<li><span>Systematize the electoral proposals developed by candidates and their electoral platforms according to thematic areas to facilitate comparison between political parties.</span><span> </span></li>
<li><span>Agree on strategies between authorities and online platform companies, including social media platforms and chatbots, at the start of electoral periods, so that priority is given to content developed by electoral authorities.</span><span> </span></li>
<li><span>Every body, protocol, or policy created that involves authorities or public entities must be communicated in accordance with proactive transparency standards.</span><span> </span></li>
</ul>
<p><span>5. Platforms must disable microtargeting tools for political and electoral content during previously established periods.</span><span> </span></p>
<p><span>6. Authorities, technical actors, academics, civil society, and/or social media platforms must collaborate in creating an algorithmic impact analysis lab that makes it possible to oversee compliance with these recommendations.</span><span> </span></p>
<ul>
<li><span>Produce reports on the results achieved, in particular those that document the existence of microtargeting, the use of personal data for targeting, and exposure to varied content in electoral contexts.</span><span> </span></li>
<li><span>Establish strict cybersecurity protocols so that the labs prevent access to real users' private information.<span> </span></span></li>
</ul>
<p><span>7. The authorities responsible for overseeing personal data protection and electoral matters must have sufficient functional, economic, and technical autonomy and independence to guarantee the proper exercise of their powers.</span><span> </span></p>

</div></div></div>",https://www.eff.org/deeplinks/2026/08/eff-and-allies-brazils-elections-privacy-protections-are-crucial-electoral,2026-08-28T03:46:26+00:00,2026-08-28,2026-08-28T21:20:30.515297+00:00,0.9819,positive,0.123,0.034,0.842,"['privacy', 'copyright_ip', 'transparency']",pro-regulation
cadeb7266af6,Ars Technica Tech Policy,news,"Trump blacklisting of ""woke"" Anthropic deemed illegal by federal judge",Anthropic refused to support lethal autonomous warfare and mass surveillance.,https://arstechnica.com/tech-policy/2026/08/trump-blacklisting-of-woke-anthropic-deemed-illegal-by-federal-judge/,2026-08-28T18:07:55+00:00,2026-08-28,2026-08-28T21:20:34.803841+00:00,-0.6486,negative,0.101,0.3,0.599,['privacy'],neutral/mixed
05789e32d305,Ars Technica Tech Policy,news,Meta makes AI glasses slightly less creepy with limit on nonconsensual recording,Meta fixes AI glasses to stop recording any time users cover up the safety light.,https://arstechnica.com/tech-policy/2026/08/meta-tweaks-ai-glasses-to-block-some-creepy-recordings-but-privacy-risks-remain/,2026-08-28T15:42:24+00:00,2026-08-28,2026-08-28T21:20:34.803886+00:00,0.1531,positive,0.093,0.073,0.833,[],neutral/mixed
52c8edc1868d,Ars Technica Tech Policy,news,"Elon Musk’s xAI used child porn to train Grok models, lawsuit says",xAI accused of training Grok on real and AI-generated child pornography.,https://arstechnica.com/tech-policy/2026/08/elon-musks-xai-used-child-porn-to-train-grok-models-lawsuit-says/,2026-08-27T20:52:31+00:00,2026-08-27,2026-08-28T21:20:34.803921+00:00,-0.4767,negative,0.0,0.163,0.837,[],neutral/mixed
1c6e9efef284,arXiv,academic,Normative boundaries of AI in scientific work: Evidence from PhD researchers,"Artificial intelligence (AI) is increasingly embedded in scientific work, but researchers may not evaluate its use uniformly across research tasks. This study examines task-specific attitudes towards AI among an international, self-selected sample of 3,785 PhD students in STEM and medical and health sciences who participated in Nature's Graduate Survey 2025. We analyse respondents' comfort with using AI for writing a research article, collecting and analysing data, designing experiments, tracking scientific literature, and summarising it. Latent class analysis identifies four distinct attitudinal profiles. The dominant profile reflects a ""division of labour,"" in which AI is widely accepted for literature-related tasks but resisted in activities closely associated with intellectual contribution, such as writing, data analysis, and experimental design. A ""status quo"" profile is broadly uncomfortable across tasks, an ""all-purpose"" profile is broadly comfortable, and an ""undecided"" profile expresses substantial uncertainty. These patterns suggest that attitudes towards AI in research are organised less around a simple acceptance-rejection divide than around task-specific boundaries, likely concerning delegation, authorship, and responsibility. Because the survey measures comfort rather than legitimacy, the profiles are best interpreted as attitudinal configurations with a normative dimension. The findings highlight the importance of task-specific approaches to AI governance, doctoral training, disclosure, and research evaluation.",https://arxiv.org/abs/2608.25678v1,2026-08-26T11:55:04+00:00,2026-08-26,2026-08-28T21:20:38.558073+00:00,0.979,positive,0.142,0.036,0.822,['healthcare'],neutral/mixed
