id,source,type,title,text,url,date,pub_date,fetched,vader_compound,vader_label,vader_pos,vader_neg,vader_neu,topics,stance
c6680161de80,The Verge AI,news,Meet the lawyer who beat Elon Musk — twice,"Watching Elon Musk fulminate at Bill Savitt during Musk v. Altman - the case in which Musk sued Sam Altman and OpenAI instead of seeing a therapist about his AI failures - was a bit like watching a toddler have a temper tantrum at his nursery school teacher. Savitt's questions were ""designed to trick me,"" [&#8230;]",https://www.theverge.com/column/959270/elon-musk-open-ai-bill-savitt-twitter,2026-06-30T12:00:00+00:00,2026-06-30,2026-06-30T13:11:00.068269+00:00,-0.743,negative,0.035,0.136,0.83,[],neutral/mixed
6e0dbec31b28,The Verge AI,news,"Tidal won’t pay royalties on AI-generated music, but isn’t banning it outright","Tidal shared its new policies regarding AI-generated music today and how the platform plans to ""protect artists"" and ""inform listeners."" Instead of banning it outright, starting on July 15th Tidal will label tracks it has identified as being 100 percent AI-generated with an icon. But starting today those tracks will no longer be monetizable. ""Tidal's [&#8230;]",https://www.theverge.com/tech/959211/tidal-ai-music-policy-demonetizingdetect-label,2026-06-29T19:47:35+00:00,2026-06-29,2026-06-30T13:11:00.068311+00:00,0.5423,positive,0.087,0.054,0.859,[],pro-regulation
bc0bf62a89e2,The Verge AI,news,Lawmakers want to ban AI companies from selling your health data,"A new proposal would ban the sale of Americans' health and location information to data brokers - including information people reveal to an AI chatbot like ChatGPT or Claude. In the coming weeks, Senator Elizabeth Warren (D-MA) and Representative Mary Gay Scanlon (D-PA) are planning to debut a new version of the Health and Location [&#8230;]",https://www.theverge.com/ai-artificial-intelligence/959033/health-location-data-protection-act-ai-warren-scanlon,2026-06-29T16:00:00+00:00,2026-06-29,2026-06-30T13:11:00.068443+00:00,-0.6597,negative,0.051,0.097,0.851,['healthcare'],pro-regulation
a4fc79ea8f5a,TechCrunch,news,Anthropic and Gov. Newsom forge deal allowing California government to use Claude at half price,"As Anthropic forges a closer relationship with the state of California, the federal government has made an enemy out of the OpenAI rival.",https://techcrunch.com/2026/06/29/anthropic-and-gov-newsom-forge-deal-allowing-california-government-to-use-claude-at-half-price/,2026-06-29T18:10:26+00:00,2026-06-29,2026-06-30T13:11:01.201174+00:00,-0.5423,negative,0.0,0.086,0.914,[],neutral/mixed
36b82ec3ab2e,arXiv,academic,Adaptive AI Delegation under Uncertainty: A Bayesian Governance Policy for Sequential Decision Authority,"Organizations increasingly use large language models and agentic AI systems to generate probabilistic assessments and candidate actions in high-consequence settings. This creates a managerial problem distinct from prediction: how should organizations allocate decision authority to AI-generated recommendations as evidence quality, uncertainty, and organizational objectives evolve over time? Existing AI governance frameworks emphasize transparency, documentation, oversight, and regulatory compliance, but provide limited quantitative guidance for dynamically allocating decision authority under uncertainty. To address this challenge, we formulate adaptive AI delegation as a Governance-Aware Partially Observable Markov Decision Process (POMDP) in which Bayesian inference estimates the informational state and sequential optimization determines delegated AI authority.   The paper also develops a quantitative validation and benchmarking framework for governance policies. Synthetic stress tests, reported LLM-confidence robustness, forecast-accuracy validation, governance-appetite sensitivity, and fragile-AI early-warning experiments evaluate whether the proposed policy exhibits graceful degradation, robustness to confidence-only perturbations, adaptive delegation under improving evidence quality, and interpretable calibration of institutional conservatism. The Governance-Aware POMDP is further benchmarked against five representative governance strategies operating under identical Bayesian beliefs, information, and governance objectives. The results show that while specialized heuristics perform well in stationary settings, sequential Bayesian governance provides the strongest general-purpose governance policy across heterogeneous AI-quality regimes by adaptively allocating organizational decision authority under uncertainty.",https://arxiv.org/abs/2606.29406v1,2026-06-28T14:01:42+00:00,2026-06-28,2026-06-30T13:11:12.775494+00:00,0.6858,positive,0.122,0.088,0.79,['transparency'],neutral/mixed
5f69483c09f0,arXiv,academic,Direct Causation in International Humanitarian Law and the Challenge of AI-Mediated Civilian Cyber Operations,"International humanitarian law protects civilians from direct attack unless and for such time as they take direct part in hostilities, with the ICRC's 2009 Interpretive Guidance operationalising this rule through a three-criterion cumulative test. This paper argues that AI-mediated civilian cyber operations challenge the direct causation element of this test in a structurally specific way: when a civilian deploys an autonomous multi-agent cyber system of the kind recently demonstrated in offensive AI research, the ""one causal step"" standard fails because harm is produced by system-generated decisions made after human disengagement, and the integral-part requirement does not extend because it presupposes downstream human contributors whose conduct can be independently classified. The framework therefore defaults to treating such deployments as indirect participation, in tension with its purpose of capturing civilians who personally take part in hostilities. Beyond the doctrinal analysis, this paper identifies goal-specification granularity as the property on which the integral-part test's concreteness component implicitly turns, classifies AI-mediated operations along a five-level spectrum, and argues that existing technical AI governance instruments do not log or report this property.",https://arxiv.org/abs/2606.29175v1,2026-06-28T03:43:30+00:00,2026-06-28,2026-06-30T13:11:12.775523+00:00,-0.9602,negative,0.039,0.13,0.831,['national_security'],neutral/mixed
