id,source,type,title,text,url,date,pub_date,fetched,vader_compound,vader_label,vader_pos,vader_neg,vader_neu,topics,stance
82c4cd266998,The Verge AI,news,Apple sues OpenAI for allegedly stealing hardware secrets,"Apple has sued OpenAI, alleging that engineers stole Apple secrets to advance the AI startup's hardware plans. In its complaint, Apple says it uncovered ""a pattern of theft of Apple's trade secrets by OpenAI employees who were formerly at Apple."" In addition to OpenAI, the lawsuit also names IO Products - Jony Ive's hardware startup, [&#8230;]",https://www.theverge.com/tech/964350/apple-openai-lawsuit-trade-secrets,2026-07-10T21:36:51+00:00,2026-07-10,2026-07-12T12:01:58.008802+00:00,-0.7783,negative,0.0,0.113,0.887,[],neutral/mixed
9b313e7582e2,TechCrunch,news,Reed Jobs would rather talk about curing cancer than his last name,"When we last sat down with Jobs at TechCrunch Disrupt nearly three years ago, his firm Yosemite was brand new and biotech was still reeling from its post-pandemic crash. Now, the venture outfit has a team of 17; a cluster of blockbuster drugs are all losing patent protection in roughly the same window, creating all kinds of new opportunities; and AI has gone from a curiosity to, in Jobs's words, a huge part of what Yosemite does. ""I didn't expect Yosemite to be moving this fast,"" he said.",https://techcrunch.com/2026/07/11/reed-jobs-would-rather-talk-about-curing-cancer-than-his-last-name/,2026-07-12T00:16:06+00:00,2026-07-12,2026-07-12T12:01:59.199875+00:00,0.0772,positive,0.097,0.085,0.818,['copyright_ip'],neutral/mixed
b2d0e9691941,TechCrunch,news,EU threatens Meta with fines over addictive features on Facebook and Instagram,"The tech giant is in breach of the Digital Services Act by focusing on features like infinite scroll, autoplay, push notifications, and the highly personalized recommendation algorithms, the European Commission said.",https://techcrunch.com/2026/07/10/eu-threatens-meta-with-fines-over-addictive-features-on-facebook-and-instagram/,2026-07-10T14:19:40+00:00,2026-07-10,2026-07-12T12:01:59.200350+00:00,-0.0258,neutral,0.054,0.056,0.889,[],neutral/mixed
71510eb56b92,EFF DeepLinks,news,Building Our Future Together,"<div class=""field field--name-body field--type-text-with-summary field--label-hidden""><div class=""field__items""><div class=""field__item even""><p><span>In my first weeks as Executive Director of EFF, I’ve been reminded every day how consequential this moment is in determining what kind of future we will have. </span></p>
<p><span>We are on the edge. What each one of us steps up to do – with our expertise, energy, and resources – will determine whether our future is one of openness, security, and fundamental rights, or one controlled through fear, surveillance, and centralized power. </span></p>
<p><span>I am proud to take the torch and help lead our EFF community forward at this pivotal time in history. <a href=""https://supporters.eff.org/donate/nicole--wsjd"" rel=""noopener noreferrer"" target=""_blank"">And we need you in the fight</a>.</span></p>
<p class=""pull-quote""><span>We can and must reject a false choice between innovation and civil liberties.</span></p>
<p><span>Right now, we are </span><a href=""https://www.eff.org/deeplinks/2026/06/victory-supreme-court-says-constitution-protects-peoples-location-data"" rel=""noopener noreferrer"" target=""_blank"">celebrating an important U.S. Supreme Court win</a><span> in <em>Chatrie v. United States</em> that reaffirmed our right to privacy in our location data and will help curb one flank of supercharged government surveillance. But in another case, the Court </span><a href=""https://www.supremecourt.gov/opinions/25pdf/25-332_qn12.pdf"" rel=""noopener noreferrer"" target=""_blank"">overturned 90 years of precedent limiting executive power</a> and rubber-stamped the President’s firing of FTC Commissioner Rebecca Slaughter. The U.S. government also issued a chilling directive to Anthropic to <a href=""https://www.eff.org/deeplinks/2026/06/ai-regulation-should-be-rational-not-retaliatory"" rel=""noopener noreferrer"" target=""_blank"">prohibit the company from allowing foreign nationals to access its newest technology</a> – then rescinded it two weeks later. And legislation <a href=""https://www.eff.org/deeplinks/2026/06/how-and-why-fight-back-against-social-media-bans"" rel=""noopener noreferrer"" target=""_blank"">limiting access to social media </a>is advancing in many places around the world.</p>
<p>Each headline is different, but they tell one story: Many of the threats that once seemed hypothetical are now reality, and EFF’s work to ensure technology supports rights, justice, freedom, and innovation for all people has never been more critical. Governments and large corporations possess surveillance capabilities that were unimaginable just a few years ago. Ever greater concentrations of power are shaping speech, creativity, markets, and democratic institutions. Governments are increasingly seeking to control the internet and people’s ability to access information and communicate freely. Our community’s work is fundamental to the future of our countries, our livelihoods, and literally our lives.</p>
<p><span>I am also mindful that the United States marked its 250<sup>th</sup> anniversary last week and that this week is EFF’s 36<sup>th</sup> birthday. Anniversaries, like leadership changes, naturally invite reflection on where we are in history and challenge us to look ahead. </span>What does it mean for a democracy, founded in an analog age, to survive in the digital world?</p>
<p><span>It is also an opportunity to ask how our EFF community can be even stronger, so we can help bring more people into the work of making sure technology serves everyone. </span></p>
<p><span>I began my career in public-interest work in Silicon Valley at the height of the 1990s dotcom boom, working at some of the earliest nonprofit “digital divide” programs that provided community access to computers and the internet, because I have always believed in the power of technology to create greater opportunity for all, not just profit for a few. I have dedicated my career to public interest technology because I am driven to see technology’s promise realized in my lifetime, and there is no other organization in the world that can do more to meet this moment and build a future where technology truly works for people than EFF.</span></p>
<p><span>These are perilous times. It is also a moment of extraordinary possibility. The </span><span>future of AI has not been written and we can work together to get it right. </span><span>We can make sure our laws reflect the needs of the modern digital age. We can build the technologies that empower rather than marginalize communities. </span></p>
<p class=""pull-quote""><span>The future we want and need will be built by people and movements working together to ensure technology empowers rather than oppresses.</span></p>
<p><span>For me, the work starts with recognizing that </span><span>digital rights are not a siloed policy issue. We must fight and win on the digital terrain to organize, speak freely, access healthcare, find work, receive an education, and participate fully in democracy. We can and must reject a false choice between innovation and civil liberties, and build power across movements to make sure technology truly works for people. </span></p>
<p>This challenge is what EFF was purpose-built to tackle. <span>When EFF was founded in 1990, the World Wide Web did not yet exist, cell phones were the size of bricks, and EFF’s founders understood something remarkably prescient: Technology and civil liberties would become inseparable. </span></p>
<p><span>Now we all live digital lives, and the important digital rights issues that EFF has worked on since 1990 have become kitchen-table issues all around the world. EFF’s founders understood that how technology is built, developed, used, and controlled deeply intersects with rights, justice, freedom, and democracy. </span></p>
<p><span>EFF’s unique combination </span><span>of world-class lawyers, activists, and public interest technologists pursue change simultaneously in the courts, legislatures, companies, and our communities, and pierce through false choices. This integrated, intersectional approach, grounded in deep legal, policy, and technical expertise, is </span><span>a linchpin in fighting and winning against some of the most powerful forces in the world – both governments and trillion-dollar companies.</span></p>
<p>We <a href=""https://www.eff.org/cases/american-federation-government-employees-v-us-office-personnel-management"" rel=""noopener noreferrer"" target=""_blank"">defend people against unlawful government data collection</a> and <a href=""https://sls.eff.org/"" rel=""noopener noreferrer"" target=""_blank"">challenge license plate and face surveillance</a> in our communities. <span>We </span><a href=""https://www.eff.org/issues/ai"" rel=""noopener noreferrer"" target=""_blank"">shape AI law and policy</a><span> to protect civil liberties and support creativity and innovation. We </span><a href=""https://encryptitalready.org/"" rel=""noopener noreferrer"" target=""_blank"">push companies to strengthen encryption</a>, <span>fight to ensure you have the </span><a href=""https://drb.eff.org/topics/wait-i-don-t-own-the-digital-downloads-i-buy"" rel=""noopener noreferrer"" target=""_blank"">right to own what you buy</a><span>, and build public interest technologies like </span><a href=""https://privacybadger.org/"" rel=""noopener noreferrer"" target=""_blank"">Privacy Badger</a><span> and </span><a href=""https://certbot.eff.org/"" rel=""noopener noreferrer"" target=""_blank"">Certbot</a><span> that millions of people rely on every day. </span></p>
<p>This work matters because it all answers the same question: Will technology empower or control us?</p>
<p><span>As I look ahead, there are major battles on the horizon. We must:</span></p>
<ul>
<li><span>Challenge increasingly sophisticated government and corporate surveillance systems that endanger our rights, democracy, safety and security</span></li>
<li><span>Preserve strong encryption and online anonymity</span></li>
<li><span>Ensure AI is developed and used in ways that respect fundamental rights and works for those who build it, use it, and are affected by it</span></li>
<li><span>Confront the concentrations of power that limit access to new creativity and defend the rights of developers to build and innovate</span></li>
</ul>
<p>To meet these challenges, we must not only utilize the powerful levers of successful litigation, smart policy interventions, and effective public interest technology tools. We must also build a broader movement that recognizes that fights on the digital terrain are integral to all our fights for rights and justice – from civil rights and immigrants’ rights to reproductive rights, disability rights, LGBTQ+ rights, workers' rights, economic justice, and more. Together, our EFF community can help broaden the public conversation about technology's role in society and continue building the collective power necessary to shape the future rather than react to it.</p>
<p>I have hit the ground running, working with EFF’s exceptional staff and Board and starting to meet many of you in the broader EFF community. Every conversation has reinforced my confidence that our community is uniquely prepared for the work ahead. I’m looking forward to meeting more of you at my first <a href=""https://www.eff.org/pages/effecting-change"" rel=""noopener noreferrer"" target=""_blank"">EFFecting Change </a>livestream on August 12 with <a href=""https://www.eff.org/pages/cory-doctorow"" rel=""noopener noreferrer"" target=""_blank"">Cory Doctorow</a>, and hope this conversation is just the beginning of finding new ways to work together. Please stay tuned for additional in-person events with me around the country this fall.</p>
<p>As we celebrate EFF's birthday, <span>I am energized by all the opportunities ahead for us to build on EFF’s strong foundation and make it even mightier</span>. And we need you and others in the fight. Please renew your membership, <a href=""https://supporters.eff.org/donate/nicole--wsjd"" rel=""noopener noreferrer"" target=""_blank"">become a recurring monthly supporter</a>, and introduce someone new to EFF by snagging them a <a href=""https://shopeff.org/products/eff-gift-membership-certificate"" rel=""noopener noreferrer"" target=""_blank"">gift membership</a>.</p>
<p>Everything we accomplish—every lawsuit, every policy victory, every public interest technology tool, every campaign—is possible because people like you are committed to ensuring technology strengthens freedom, privacy, creativity, and opportunity for everyone.</p>
<p>The future we want and need will be built by people and movements working together to ensure technology empowers rather than oppresses.</p>
<p>Let’s build that future together.</p>

</div></div></div>",https://www.eff.org/deeplinks/2026/07/building-our-future-together,2026-07-10T15:00:03+00:00,2026-07-10,2026-07-12T12:02:02.642841+00:00,0.9899,positive,0.139,0.03,0.83,"['us_legislation', 'privacy']",pro-regulation
8cdc534af8dc,EFF DeepLinks,news,Automated Moderation Is Here to Stay—Accountability Must Keep Pace,"<div class=""field field--name-body field--type-text-with-summary field--label-hidden""><div class=""field__items""><div class=""field__item even""><p><em>This post is part 2 in a series about automated content moderation. Read the first post <a href=""https://www.eff.org/deeplinks/2026/07/part-1-automated-moderation-here-stay"">here</a>.</em></p>
<p>When whistleblower Frances Haugen leaked a set of documents from Meta in 2020, among the revelations was a jarring statistic: The company’s algorithms designed to detect terrorist content incorrectly <a href=""https://www.politico.eu/article/facebook-content-moderation-posts-wars-afghanistan-middle-east-arabic/"">deleted nonviolent Arabic-language content</a> 77 percent of the time, while <a href=""https://www.isdglobal.org/media-mentions/the-facebook-papers-hate-speech-filters-through-in-middle-east-thanks-to-lack-of-arabic-language-monitoring-and-faulty-ai-tech/"">failing to detect hate speech</a> under the company’s own policies in many instances. Meta’s own transparency report released later that year <a href=""https://www.eff.org/deeplinks/2020/10/facebooks-most-recent-transparency-report-demonstrates-pitfalls-automated-content"">demonstrated similar findings</a>. Five years later, researchers in the region report that <a href=""https://7amleh.org/post/meta-suppression-of-palestinian-content-en"">overzealous moderation remains a problem</a>, while paths to remedy have all but collapsed.</p>
<p>Where these systems are faltering in Arabic, they’re positively failing in less-resourced languages. As a <a href=""https://cdt.org/insights/content-moderation-in-the-global-south-a-comparative-study-of-four-low-resource-languages/"">2025 report</a> from the Center for Democracy and Technology found, labeled datasets in certain languages and dialects such as Maghrebi Arabic and Kiswahili contain inconsistencies, bias, and inaccuracies due to the limited hiring of annotators who actually speak the languages as well as shifts in the languages themselves. An <a href=""https://restofworld.org/2023/chatgpt-problems-global-language-testing/"">investigation</a> into ChatGPT’s outputs in several low-resource languages demonstrates the depth of problem.</p>
<p>But language disparities are just one of several concerns as automated moderation becomes more widespread. From the <a href=""https://www.hrw.org/report/2023/12/21/metas-broken-promises/systemic-censorship-palestine-content-instagram-and"">systemic suppression of content from Palestine</a> to the repeated <a href=""https://www.eff.org/deeplinks/2021/08/how-lgbtq-content-censored-under-guise-sexually-explicit"">misclassification of LGBTQ+ content as adult or explicit material</a>, these varied examples demonstrate the risks of overreliance on automated moderation—and the need for stronger safeguards.</p>
<h3>Transparency, Cultural Competence, Appeals</h3>
<p>As we discussed in <a href=""https://www.eff.org/deeplinks/2026/07/part-1-automated-moderation-here-stay"">Part 1</a> of this series, automated systems can process content at a scale that humans never could, potentially enabling better moderation at scale and alleviating the psychological load on ill-paid moderators whose jobs require them to view incredibly disturbing content. But automated systems also reproduce existing biases, struggle to understand context, and often make mistakes that disproportionately affect journalists, activists, artists, and other vulnerable and marginalized communities.</p>
<p>As Rachel Griffin <a href=""https://www.cigionline.org/articles/algorithmic-content-moderation-brings-new-opportunities-and-risks/"">wrote in 2023</a>, “Perfectly accurate moderation is not only technically out of reach but intrinsically impossible.” Despite those intrinsic flaws, there is a great deal companies, policymakers, and civil society can do to help ensure that highly-automated systems operate in ways that respect human rights, minimize predictable harms, and provide meaningful accountability when they fail. If companies are going to continue relying on automation to moderate users’ speech—and there is little reason to believe they won’t—then accountability must evolve alongside these technologies.</p>
<p>That evolution can start with committing to the <a href=""https://santaclaraprinciples.org/"">Santa Clara Principles 2.0</a>. These principles, first outlined in 2020 and re-launched in 2021 after substantial international input, reflect the needs and expectations of the global community and specifically address automation. The first Foundational Principle states:</p>
<blockquote><p>Companies should ensure that human rights and due process considerations are integrated at all stages of the content moderation process, and should publish information outlining how this integration is made. Companies should only use automated processes to identify or remove content or suspend accounts, whether supplemented by human review or not, when there is sufficiently high confidence in the quality and accuracy of those processes. Companies should also provide users with clear and accessible methods of obtaining support in the event of content and account action. </p>
</blockquote>
<p>Drawing on the <span><a href=""https://santaclaraprinciples.org/"">Santa Clara Principles 2.0</a></span>, international human rights standards, and <a href=""https://www.cambridge.org/core/journals/cambridge-forum-on-ai-law-and-governance/article/platforms-on-the-hook-eu-and-human-rights-requirements-for-human-involvement-in-content-moderation/63AB46C3687985F39187F923FA9F6341"">years</a> of <span><a href=""https://docs.un.org/en/A/73/348"">research</a></span> documenting the shortcomings of automated moderation, we propose eight recommendations for policymakers thinking about regulation and companies deploying AI-assisted content moderation systems.</p>

<ol>
<li>Automated technologies should help, not replace, human moderators. For example, automated systems can help flag and prioritize content for review, while humans can interpret context, handle sensitive cases, and refine system performance.</li>
<li>Companies must be transparent about when and how automation is used in content decisions.</li>
<li>Companies must regularly audit their automated systems for bias, with particular attention to low-resource languages, vulnerable and marginalized communities, and conflict zones.</li>
<li>Users must have the ability to appeal, and to provide context when they believe human or automated moderation decisions have wrongfully removed their content. Appeals should be promptly evaluated and decided by human moderators.</li>
<li>Companies should regularly assess the human rights impact of their moderation decisions, and issue public statements of the results</li>
<li>If they rely on third-party vendors, companies should carefully (and regularly) audit those vendors for compliance with these same principles</li>
<li>Lawmakers should avoid promoting and passing legislation that effectively or explicitly mandates automated moderation systems</li>
<li>Policymakers should also refrain from attempting to dictate platforms technical and design choices to favor or disfavor particular expression.</li>
</ol>
<p>These recommendations understand that automated content moderation isn’t just a technical problem for clever engineers and product teams to solve. Because content moderation shapes public discourse and fundamental rights, its design and oversight must respond to the concerns of policymakers, civil society, independent researchers, and the communities most affected by these systems.</p>
<p><em>This is the second post in a 2-part series on automated content moderation. Read the first post <a href=""https://www.eff.org/deeplinks/2026/07/part-1-automated-moderation-here-stay"">here</a>.</em></p>

</div></div></div>",https://www.eff.org/deeplinks/2026/07/part-2-automated-moderation-here-stay-accountability-must-keep-pace,2026-07-10T13:19:46+00:00,2026-07-10,2026-07-12T12:02:02.642913+00:00,-0.3818,negative,0.047,0.063,0.891,"['bias_fairness', 'labor', 'transparency']",pro-regulation
