id,source,type,title,text,url,date,pub_date,fetched,vader_compound,vader_label,vader_pos,vader_neg,vader_neu,topics,stance
2a6c589fb12f,TechCrunch,news,"Databricks hits $188B valuation, extending its run as AI’s favorite second act",Databricks has remade its image into an AI company and has published research on the cost savings of open weight AI models for coding.,https://techcrunch.com/2026/07/17/databricks-hits-188b-valuation-extending-its-run-as-ais-favorite-second-act/,2026-07-17T22:12:56+00:00,2026-07-17,2026-07-19T12:00:23.599668+00:00,0.4588,positive,0.079,0.0,0.921,[],neutral/mixed
0a1bc8bb93d4,TechCrunch,news,How Apple’s big lawsuit could disrupt OpenAI’s IPO plans,"Apple&#160;filed a trade secrets&#160;lawsuit against OpenAI&#160;last Friday, and&#160;it&#8217;s&#160;not messing around. The complaint alleges a pattern of misconduct reaching all the way up to OpenAI&#8217;s chief hardware officer and claims more than 400 former Apple employees now work at the company.&#160;OpenAI&#8217;s response so far&#160;has been carefully hedged, and the timing&#160;couldn&#8217;t&#160;be worse with the company&#160;reportedly eyeing&#160;an IPO [&#8230;]",https://techcrunch.com/video/how-apples-big-lawsuit-could-disrupt-openais-ipo-plans/,2026-07-17T17:45:46+00:00,2026-07-17,2026-07-19T12:00:23.599833+00:00,-0.5627,negative,0.05,0.102,0.848,[],neutral/mixed
28f676c7bc61,EFF DeepLinks,news,How the Watch Dogs Video Game Series Mirrored and Predicted Real-World Digital Rights Issues,"<div class=""field field--name-body field--type-text-with-summary field--label-hidden""><div class=""field__items""><div class=""field__item even""><p><span>When Ubisoft's </span><a href=""https://www.ubisoft.com/en-us/game/watch-dogs/watch-dogs-2"" rel=""noopener noreferrer"" target=""_blank""><span>Watch Dogs 2</span></a><span> was released in 2016, it was a headtrip for those of us working on digital-rights issues in the Bay Area. During the day, I'd fight tech-authoritarianism from EFF's San Francisco offices and then, at night, I'd fight tech-authoritarianism in an uncanny simulation of San Francisco from my home gaming console. </span><span> </span></p>
<p><span>Watch Dogs 2 is an open-world video game that follows a hacktivist collective called Dedsec as they take on surveillance tech and discriminatory AI systems that are being controlled by tech bros, government contractors, and corrupt cops. The game's missions often felt like they were ripped from the pages of EFF's </span><a href=""https://www.eff.org/deeplinks?type=blog"" rel=""noopener noreferrer"" target=""_blank""><span>Deeplinks</span></a><span> blog. </span><span> </span></p>
<p><span>EFF’s mission is defending civil liberties in the digital world, and we do that with activists, technologists, and lawyers. If you've ever dreamt of joining Dedsec, you should definitely join us as a member. </span><span> </span></p>
<p class=""take-action""><span> </span><a href=""https://supporters.eff.org/donate/conference-goer--sdcc"" rel=""noopener noreferrer"" target=""_blank""><b><span>Join the movement to Take Back CTRL.</span></b></a><span> </span><span> </span></p>
<p><span>In fact, we've even got the </span><a href=""https://shopeff.org/collections/apparel-accessories"" rel=""noopener noreferrer"" target=""_blank""><span>same merch aesthetic</span></a><span>. I cosplayed as the lead character, Marcus, at Dragon Con, and no one even knew I was in costume. </span></p>
<p></p><div class=""caption caption-center""><div class=""caption-width-container""><div class=""caption-inner""><img alt="""" height=""378"" src=""https://www.eff.org/files/2026/07/16/image5.png"" title="""" width=""375"" /><p class=""caption-text"">Dave (left) as Marcus takes a selfie with a Wrench cosplayer at Dragon Con 2018.</p></div></div></div>
<p><span>To commemorate Watch Dog 2's 10th anniversary, I'll be speaking on </span><a href=""https://www.eff.org/event/eff-san-diego-comic-con"" rel=""noopener noreferrer"" target=""_blank""><span>a panel at San Diego Comic-Con</span></a><span> reflecting on how the game predicted tech issues we're facing today. Organized by Mia Ginae of The Mighty Hostess and Black in Gaming, we've got voice actors Ruffin Prentiss lll and Shawn Baichoo, cinematic producer Timmy Fisher, and music producer Hudson Mohawke, who did the soundtrack, with Mia Ginae moderating. That's at 3:15 PM on Friday, July 24 in room 6BCF.</span><span> </span></p>
<p><img alt=""Watch Dogs 2 panel at San Diego Comic-Con"" height=""468"" src=""https://www.eff.org/files/2026/07/16/image3.png"" title=""Watch Dogs 2 panel at San Diego Comic-Con"" width=""842"" /></p>
<p><span>But not everyone can get to Comic-Con and I certainly have more to say that can fit in. So here are a few ways where Watch Dogs 2 mirrored our work back then and foresaw what we're facing today.</span></p>
<p class=""center-image""><a href=""https://www.eff.org/event/eff-san-diego-comic-con""><b><span>Check out our full San Diego Comic Schedule, including panels and a meet-up.</span></b></a><span> </span></p>
<h3><span>Insecure Surveillance Cameras</span><span> </span></h3>
<p><span>One of the signature gameplay elements of the Watch Dogs series is the ability for your character to hack into nearby security cameras from your phone and use that to gain a strategic advantage over hostile adversaries.</span><span> </span></p>
<p><span>About a year before, that's exactly the issue that we were working on. EFF Technologist Cooper Quintin and I used the service </span><a href=""https://www.shodan.io/"" rel=""noopener noreferrer"" target=""_blank""><span>Shodan</span></a><span> to </span><a href=""https://www.eff.org/deeplinks/2015/10/license-plate-readers-exposed-how-public-safety-agencies-responded-massive"" rel=""noopener noreferrer"" target=""_blank""><span>identify a slew of automated license plate readers</span></a><span> (ALPRs) that Louisiana police had left unprotected on the internet. We found that the controls were open to anyone to manipulate and, just like in the game, you could watch the live video feeds.</span></p>
<p><span><img alt=""Shodan screencap of unprotected ALPR feeds"" height=""562"" src=""https://www.eff.org/files/2026/07/16/image4.png"" title=""Shodan screencap of unprotected ALPR feeds"" width=""657"" /></span></p>
<p><span>We didn't use the data to acquire a skill point or collectible outfit. Instead, we forced police agencies to lock down their equipment and then used what we learned to persuade then Gov. Bobby Jindal to </span><a href=""https://www.eff.org/deeplinks/2015/10/license-plate-readers-exposed-how-public-safety-agencies-responded-massive"" rel=""noopener noreferrer"" target=""_blank""><span>veto</span></a><span> a bill that would have created a new statewide surveillance dragnet. </span><span> </span></p>
<p><span>This issue still persists today. Most recently, security researchers </span><a href=""https://www.youtube.com/watch?v=uB0gr7Fh6lY&amp;t=1387s"" rel=""noopener noreferrer"" target=""_blank""><span>Benn Jordan and Jon “GainSec” Gaines</span></a><span>, and the </span><a href=""https://www.eff.org/press/releases/electronic-frontier-foundation-present-annual-eff-awards-carolina-botero-connecting"" rel=""noopener noreferrer"" target=""_blank""><span>award-winning</span></a><span> journalists at </span><a href=""https://www.404media.co/flock-exposed-its-ai-powered-cameras-to-the-internet-we-tracked-ourselves/"" rel=""noopener noreferrer"" target=""_blank""><span>404 Media</span></a><span>, uncovered how at least 60 pan-tilt-zoom cameras from the vendor Flock Safety were left exposed online.</span></p>
<h3><span>Cell-Site Simulators</span><span> </span></h3>
<p><span>In Watch Dogs 2 there's a mission called ""</span><a href=""https://watchdogs.fandom.com/wiki/Stolen_Signals"" rel=""noopener noreferrer"" target=""_blank""><span>Stolen Signals</span></a><span>,"" in which Marcus and his best friend Wrench are trying to locate ""stingrays,"" police devices that gather nearby cell-phone data by masquerading as legit cellular towers. We call these ""</span><a href=""https://sls.eff.org/technologies/cell-site-simulators-imsi-catchers"" rel=""noopener noreferrer"" target=""_blank""><span>cell-site simulators</span></a><span>"" (CSSs) and they're are an extremely alarming mass surveillance technology that allows police to track individual users through their phone identifiers. We've long advocated that this should require a search warrant. </span><span>  </span></p>
<p><span>Like Dedsec, we also had initiated a project to do the exact same thing. And in true Dedsec fashion, we also gave it a pop-culture name: </span><a href=""https://www.eff.org/deeplinks/2020/06/quick-and-dirty-guide-cell-phone-surveillance-protests"" rel=""noopener noreferrer"" target=""_blank""><span>Crocodile Hunter</span></a><span>, an homage to wildlife expert Steve Irwin, who had famously died after a stingray attack. </span><span> </span></p>
<p><span>But while Marcus was running around Telegraph Hill, staff technologist Cooper Quintin and I were running around downtown San Francisco, testing out our own device for detecting suspicious cell phone towers during Salesforce's annual Dreamforce conference. And while we didn't find a CSS that day, we did find a mobile surveillance tower that a start-up had set up for the event.</span></p>
<p><span><div class=""caption caption-center""><div class=""caption-width-container""><div class=""caption-inner""><img alt=""Cooper Quintin, EFF's own &quot;Wrench,&quot; testing out Crocodile Hunter at Dreamforce "" height=""794"" src=""https://www.eff.org/files/2026/07/16/image6.jpg"" title=""Cooper Quintin, EFF's own &quot;Wrench,&quot; testing out Crocodile Hunter at Dreamforce "" width=""1059"" /><p class=""caption-text"">Cooper Quintin, EFF's own 'Wrench,' testing out Crocodile Hunter at Dreamforce</p></div></div></div></span></p>
<p><span>Today, that project has evolved into </span><a href=""https://www.eff.org/deeplinks/2025/03/meet-rayhunter-new-open-source-tool-eff-detect-cellular-spying"" rel=""noopener noreferrer"" target=""_blank""><span>Rayhunter</span></a><span>, which allows anyone to use a cheap mobile hotspot to detect the type of cellular anomalies associated with CSSs. We're proud to say that now there's a whole international Dedsec-style network of researchers using this technology to look for surveillance </span><a href=""https://www.eff.org/deeplinks/2025/09/rayhunter-what-we-have-found-so-far"" rel=""noopener noreferrer"" target=""_blank""><span>at protests, at the border, and in metropolitan areas</span></a><span>. </span><span> </span></p>
<h3><span>Security Robots</span><span> </span></h3>
<p><span>Throughout the game, Marcus encounters a number of autonomous pickle-shaped security robots wandering the city. At one point, Wrench reprograms one to become ""Wrench Jr,"" a bona fide member of the Dedsec team. </span><span> </span></p>
<p><span>In real life, these robots are made by a company called Knightscope, and EFF started shining light on them in </span><a href=""https://www.eff.org/deeplinks/2021/01/police-robots-are-not-selfie-opportunity-theyre-privacy-disaster-waiting-happen"" rel=""noopener noreferrer"" target=""_blank""><span>2020-2021</span></a><span>, when they were first being deployed by companies and government agencies.</span></p>
<p><span><div class=""caption caption-center""><div class=""caption-width-container""><div class=""caption-inner""><img alt="""" height=""1103"" src=""https://www.eff.org/files/2026/07/16/image1.jpg"" title="""" width=""827"" /><p class=""caption-text"">A Knightscope robot patrols a casino parking lot in Reno, Nevada. </p></div></div></div></span></p>
<p><span>Today, law enforcement is </span><a href=""https://www.eff.org/deeplinks/2026/06/lawmakers-must-act-now-prevent-armed-police-drones"" rel=""noopener noreferrer"" target=""_blank""><span>pursuing</span></a><span> weaponized robots and drones, and EFF is at the forefront to stop this dystopian reality. In fact, in December 2022, we </span><a href=""https://www.eff.org/deeplinks/2022/12/victory-san-francisco-bans-killer-robotsfor-now"" rel=""noopener noreferrer"" target=""_blank""><span>successfully fought</span></a><span> for San Francisco to ban the police department from weaponizing drones. In 2024, New York Police Department also </span><a href=""https://www.nytimes.com/2024/02/02/nyregion/nypd-subway-robot-retires.html"" rel=""noopener noreferrer"" target=""_blank""><span>retired</span></a><span> its subway robot.</span></p>
<h3><span>A Citywide Surveillance ""Operating System""</span><span> </span></h3>
<p><span>In the Watch Dog series, one of the ominous developments is CTOS 2.0 (Central Operating System 2.0). Through this system, Blume, a government contractor, tries to collect a massive amount of data through citywide sensors and infrastructure, and to combine all that data into one unified<span>—</span>and totally insecure<span>—</span>analytics system. </span><span> </span></p>
<p><span>At the time we'd only just begun to see this idea floated, with a limited number of cities trying tools like Palantir's Gotham to manage data.  </span></p>
<p><span>Today, it is a frighteningly competitive market, particularly when it comes to law enforcement surveillance. For example, both Axon and Flock Safety are trying to offer products that integrate with every function of policing that sound like CTOs. In fact, Flock Safety product is literally titled, ""Flock OS.""</span></p>
<p><span><div class=""caption caption-center""><div class=""caption-width-container""><div class=""caption-inner""><img alt="""" height=""691"" src=""https://www.eff.org/files/2026/07/16/image2.jpg"" title="""" width=""922"" /><p class=""caption-text"">Fusus demonstrated at a police chief's conference. </p></div></div></div></span></p>
<p><span>Meanwhile, Axon's camera networking product, ""</span><a href=""https://www.eff.org/deeplinks/2023/05/neighborhood-watch-out-cops-are-incorporating-private-cameras-their-real-time"" rel=""noopener noreferrer"" target=""_blank""><span>Fusus</span></a><span>,"" sounds like it came straight from the Watch Dogs' writers room. Fusus allows for central live-streaming of all types of surveillance cameras in a city, including body-worn cameras, which was another prediction from the Watch Dog series that came true. </span><span> </span></p>
<p><span>EFF has been part of many local battles to reject Flock and </span><a href=""https://www.eff.org/deeplinks/2025/03/guardrails-wont-protect-nashville-residents-against-ai-enabled-camera-networks"" rel=""noopener noreferrer"" target=""_blank""><span>Axon</span></a><span> surveillance systems, and we've also </span><a href=""https://www.eff.org/deeplinks/2025/06/dangers-consolidating-all-government-information"" rel=""noopener noreferrer"" target=""_blank""><span>advocated</span></a><span> against recent efforts at the federal level to consolidate government data. </span><span> </span></p>
<h3><span>Join the Fight Against Authoritarian Tech</span><span> </span></h3>
<p><span>Watch Dogs 2's protagonists aren't just the merry band of core hackers: It's a distributed movement spread across the region and social media. The sequel, Watch Dogs Legion, is even designed so that every single person in the city of London is a potential playable Dedsec member, ready to take on tech tyranny with whatever skills they have. </span><span> </span></p>
<p><span>That's also our philosophy: If you use tech, if you're affected by tech, this is your fight. And it's time to </span><a href=""https://takebackctrl.org/"" rel=""noopener noreferrer"" target=""_blank""><span>take back control.</span></a><span> </span></p>
<p><span>There are a lot of ways to do this. You can become a member by </span><a href=""https://supporters.eff.org/donate/conference-goer--sdcc"" rel=""noopener noreferrer"" target=""_blank""><span>donating</span></a><span>. You can contact public officials through our </span><a href=""https://act.eff.org/"" rel=""noopener noreferrer"" target=""_blank""><span>Action Center</span></a><span>. You can join the thousands of volunteers who are helping gather data on surveillance through our </span><a href=""https://atlasofsurveillance.org/"" rel=""noopener noreferrer"" target=""_blank""><span>Atlas of Surveillance</span></a><span> project. You can also hunt cell-site simulators with us<span>—</span>and help improve our code<span>—</span>through the </span><a href=""https://www.eff.org/deeplinks/2025/03/meet-rayhunter-new-open-source-tool-eff-detect-cellular-spying"" rel=""noopener noreferrer"" target=""_blank""><span>Rayhunter</span></a><span> project. </span><span> </span></p>
<p><span>And just like Watch Dogs 2, this is a game we can win if we work together.</span></p>

</div></div></div>",https://www.eff.org/deeplinks/2026/07/how-watch-dogs-video-game-series-mirrored-and-predicted-real-world-digital-rights,2026-07-17T15:01:22+00:00,2026-07-17,2026-07-19T12:00:27.204117+00:00,-0.0258,neutral,0.031,0.034,0.936,['privacy'],pro-regulation
