id,source,type,title,text,url,date,pub_date,fetched,vader_compound,vader_label,vader_pos,vader_neg,vader_neu,topics,stance
474d4e312b75,The Verge AI,news,"Google built a great smart speaker, but Gemini isn’t ready for it","Smart speakers have spent the past few years searching for a compelling second act. Beyond music, timers, and controlling your lights, they've struggled to justify taking up space on the kitchen counter. AI promised to change that. Amazon debuted its new hardware powered by a revamped Alexa last fall, and now it's finally Google's turn. [&#8230;]",https://www.theverge.com/tech/959503/google-home-speaker-review-gemini-for-home,2026-07-01T12:00:00+00:00,2026-07-01,2026-07-01T13:36:56.575734+00:00,0.9294,positive,0.23,0.038,0.732,[],neutral/mixed
c6680161de80,The Verge AI,news,Meet the lawyer who beat Elon Musk — twice,"Watching Elon Musk fulminate at Bill Savitt during Musk v. Altman - the case in which Musk sued Sam Altman and OpenAI instead of seeing a therapist about his AI failures - was a bit like watching a toddler have a temper tantrum at his nursery school teacher. Savitt's questions were ""designed to trick me,"" [&#8230;]",https://www.theverge.com/column/959270/elon-musk-open-ai-bill-savitt-twitter,2026-06-30T12:00:00+00:00,2026-06-30,2026-07-01T13:36:56.576002+00:00,-0.743,negative,0.035,0.136,0.83,[],neutral/mixed
6e0dbec31b28,The Verge AI,news,"Tidal won’t pay royalties on AI-generated music, but isn’t banning it outright","Tidal shared its new policies regarding AI-generated music today and how the platform plans to ""protect artists"" and ""inform listeners."" Instead of banning it outright, starting on July 15th Tidal will label tracks it has identified as being 100 percent AI-generated with an icon. But starting today those tracks will no longer be monetizable. ""Tidal's [&#8230;]",https://www.theverge.com/tech/959211/tidal-ai-music-policy-demonetizingdetect-label,2026-06-29T19:47:35+00:00,2026-06-29,2026-07-01T13:36:56.576030+00:00,0.5423,positive,0.087,0.054,0.859,[],pro-regulation
bc0bf62a89e2,The Verge AI,news,Lawmakers want to ban AI companies from selling your health data,"A new proposal would ban the sale of Americans' health and location information to data brokers - including information people reveal to an AI chatbot like ChatGPT or Claude. In the coming weeks, Senator Elizabeth Warren (D-MA) and Representative Mary Gay Scanlon (D-PA) are planning to debut a new version of the Health and Location [&#8230;]",https://www.theverge.com/ai-artificial-intelligence/959033/health-location-data-protection-act-ai-warren-scanlon,2026-06-29T16:00:00+00:00,2026-06-29,2026-07-01T13:36:56.576128+00:00,-0.6597,negative,0.051,0.097,0.851,['healthcare'],pro-regulation
579fe9f94e4d,TechCrunch,news,Trump drops restrictions on Anthropic’s Mythos and Fable models,The Trump administration's erratic approach to AI policymaking has left companies across the industry with little clarity about what will govern future model releases.,https://techcrunch.com/2026/06/30/trump-drops-restrictions-on-anthropics-mythos-and-fable-models/,2026-07-01T02:16:06+00:00,2026-07-01,2026-07-01T13:36:57.875221+00:00,0.3415,positive,0.07,0.0,0.93,[],neutral/mixed
302f40558b94,TechCrunch,news,Anthropic launches Claude Sonnet 5 as a cheaper way to run agents,"Anthropic’s Claude Sonnet 5 brings stronger agentic capabilities, lower pricing, and improved safety, positioning the model as a cheaper alternative to Opus, GPT-5.5, and Gemini Pro.",https://techcrunch.com/2026/06/30/anthropic-launches-claude-sonnet-5-as-a-cheaper-way-to-run-agents/,2026-06-30T18:00:00+00:00,2026-06-30,2026-07-01T13:36:57.875468+00:00,0.743,positive,0.19,0.049,0.761,[],neutral/mixed
6accfadd6bff,Ars Technica Tech Policy,news,Trump's plan to redesign every .gov website leads to AI-designed horrors,"A year in, National Design Studio delays plan to update government web standards.",https://arstechnica.com/tech-policy/2026/06/trumps-plan-to-redesign-every-gov-website-leads-to-ai-designed-horrors/,2026-06-30T16:59:02+00:00,2026-06-30,2026-07-01T13:37:08.156367+00:00,-0.5719,negative,0.0,0.139,0.861,[],neutral/mixed
